task,layer,kv_head,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_accepted_fraction,gpu4090_accepted_fraction,v100_fn_count,gpu4090_fn_count,v100_fp_count,gpu4090_fp_count,v100_positive_support,gpu4090_positive_support,v100_negative_support,gpu4090_negative_support,fnr_abs_diff,fpr_abs_diff,accepted_fraction_abs_diff,fn_count_abs_diff,cross_hardware_consistent,support_label,fnr_stability_label,label,readiness,high_fnr_rank,low_risk_rank
passage_retrieval_zh,19,1,0.1,0.125,0.0,0.0,0.75,0.7291666666666666,8,10,0,0,80,80,16,16,0.024999999999999994,0.0,0.02083333333333337,2,True,low_support,stable,stable_low_fpr,aggregate_only,577,492
dureader,3,7,0.08860759493670886,0.10256410256410256,0.0,0.0,0.75,0.7291666666666666,7,8,0,0,79,78,17,18,0.0139565076273937,0.0,0.02083333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,611,493
passage_retrieval_en,10,3,0.08860759493670886,0.125,0.0,0.0,0.75,0.7291666666666666,7,10,0,0,79,80,17,16,0.03639240506329114,0.0,0.02083333333333337,3,True,low_support,stable,stable_low_fpr,aggregate_only,609,494
passage_retrieval_en,7,2,0.09090909090909091,0.08860759493670886,0.0,0.0,0.7291666666666666,0.75,7,7,0,0,77,79,19,17,0.0023014959723820505,0.0,0.02083333333333337,0,True,low_support,stable,stable_low_fpr,aggregate_only,613,495
dureader,14,5,0.07894736842105263,0.08860759493670886,0.0,0.0,0.7291666666666666,0.75,6,7,0,0,76,79,20,17,0.009660226515656234,0.0,0.02083333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,639,496
hotpotqa,13,2,0.20224719101123595,0.1744186046511628,0.0,0.0,0.7395833333333334,0.7395833333333334,18,15,0,0,89,86,7,10,0.027828586360073154,0.0,0.0,3,True,low_support,stable,stable_low_fpr,aggregate_only,399,497
samsum,13,4,0.10126582278481013,0.10126582278481013,0.0,0.0,0.7395833333333334,0.7395833333333334,8,8,0,0,79,79,17,17,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,575,498
dureader,2,2,0.11688311688311688,0.08641975308641975,0.0,0.0,0.7083333333333334,0.7708333333333334,9,7,0,0,77,81,19,15,0.030463363796697132,0.0,0.0625,2,True,low_support,stable,stable_low_fpr,aggregate_only,624,499
samsum,17,2,0.08974358974358974,0.07792207792207792,0.0,0.0,0.7395833333333334,0.7395833333333334,7,6,0,0,78,77,18,19,0.011821511821511824,0.0,0.0,1,True,low_support,stable,stable_low_fpr,aggregate_only,644,500
gsm8k,12,2,0.15942028985507245,0.1527777777777778,0.0,0.0,0.725,0.7625,11,11,0,0,69,72,11,8,0.00664251207729466,0.0,0.03749999999999998,0,True,low_support,stable,stable_low_fpr,aggregate_only,443,501
gsm8k,28,4,0.15942028985507245,0.11594202898550725,0.0,0.0,0.725,0.7625,11,8,0,0,69,69,11,11,0.0434782608695652,0.0,0.03749999999999998,3,True,low_support,stable,stable_low_fpr,aggregate_only,539,502
gsm8k,28,7,0.13432835820895522,0.10294117647058823,0.0,0.0,0.725,0.7625,9,7,0,0,67,68,13,12,0.03138718173836699,0.0,0.03749999999999998,2,True,low_support,stable,stable_low_fpr,aggregate_only,572,503
gsm8k,29,1,0.08823529411764706,0.13636363636363635,0.0,0.0,0.775,0.7125,6,9,0,0,68,66,12,14,0.04812834224598929,0.0,0.0625,3,True,low_support,stable,stable_low_fpr,aggregate_only,614,504
passage_retrieval_zh,19,2,0.0875,0.125,0.0,0.0,0.7604166666666666,0.7291666666666666,7,10,0,0,80,80,16,16,0.037500000000000006,0.0,0.03125,3,True,low_support,stable,stable_low_fpr,aggregate_only,618,505
hotpotqa,28,1,0.0759493670886076,0.09090909090909091,0.0,0.0,0.7604166666666666,0.7291666666666666,6,7,0,0,79,77,17,19,0.014959723820483314,0.0,0.03125,1,True,low_support,stable,stable_low_fpr,aggregate_only,652,506
passage_retrieval_en,18,2,0.0759493670886076,0.09090909090909091,0.0,0.0,0.7604166666666666,0.7291666666666666,6,7,0,0,79,77,17,19,0.014959723820483314,0.0,0.03125,1,True,low_support,stable,stable_low_fpr,aggregate_only,654,507
passage_retrieval_en,10,2,0.10126582278481013,0.1,0.0,0.0,0.7395833333333334,0.75,8,8,0,0,79,80,17,16,0.0012658227848101195,0.0,0.01041666666666663,0,True,low_support,stable,stable_low_fpr,aggregate_only,579,508
samsum,18,2,0.08108108108108109,0.08536585365853659,0.0,0.0,0.7083333333333334,0.78125,6,7,0,0,74,82,22,14,0.004284772577455506,0.0,0.07291666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,635,509
hotpotqa,7,4,0.06578947368421052,0.07692307692307693,0.0,0.0,0.7395833333333334,0.75,5,6,0,0,76,78,20,18,0.011133603238866405,0.0,0.01041666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,682,510
samsum,8,7,0.14457831325301204,0.13095238095238096,0.0,0.0,0.7395833333333334,0.7604166666666666,12,11,0,0,83,84,13,12,0.013625932300631083,0.0,0.02083333333333326,1,True,low_support,stable,stable_low_fpr,aggregate_only,497,511
samsum,20,2,0.09876543209876543,0.13414634146341464,0.0,0.0,0.7604166666666666,0.7395833333333334,8,11,0,0,81,82,15,14,0.035380909364649216,0.0,0.02083333333333326,3,True,low_support,stable,stable_low_fpr,aggregate_only,580,512
hotpotqa,4,4,0.0975609756097561,0.10256410256410256,0.0,0.0,0.7708333333333334,0.7291666666666666,8,8,0,0,82,78,14,18,0.00500312695434646,0.0,0.04166666666666674,0,True,low_support,stable,stable_low_fpr,aggregate_only,583,513
gsm8k,31,7,0.09090909090909091,0.11764705882352941,0.0,0.0,0.75,0.75,6,8,0,0,66,68,14,12,0.0267379679144385,0.0,0.0,2,True,low_support,stable,stable_low_fpr,aggregate_only,601,514
samsum,22,4,0.08974358974358974,0.0875,0.0,0.0,0.7395833333333334,0.7604166666666666,7,7,0,0,78,80,18,16,0.0022435897435897495,0.0,0.02083333333333326,0,True,low_support,stable,stable_low_fpr,aggregate_only,619,515
samsum,27,2,0.08974358974358974,0.0875,0.0,0.0,0.7395833333333334,0.7604166666666666,7,7,0,0,78,80,18,16,0.0022435897435897495,0.0,0.02083333333333326,0,True,low_support,stable,stable_low_fpr,aggregate_only,620,516
hotpotqa,21,3,0.10256410256410256,0.08641975308641975,0.0,0.0,0.7291666666666666,0.7708333333333334,8,7,0,0,78,81,18,15,0.016144349477682812,0.0,0.04166666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,626,517
passage_retrieval_en,23,0,0.11392405063291139,0.08641975308641975,0.0,0.0,0.7291666666666666,0.7708333333333334,9,7,0,0,79,81,17,15,0.02750429754649164,0.0,0.04166666666666674,2,True,low_support,stable,stable_low_fpr,aggregate_only,625,518
gsm8k,16,0,0.10294117647058823,0.078125,0.0,0.0,0.7625,0.7375,7,5,0,0,68,64,12,16,0.02481617647058823,0.0,0.02499999999999991,2,True,low_support,stable,stable_low_fpr,aggregate_only,641,519
dureader,8,0,0.11392405063291139,0.075,0.0,0.0,0.7291666666666666,0.7708333333333334,9,6,0,0,79,80,17,16,0.03892405063291139,0.0,0.04166666666666674,3,True,low_support,stable,stable_low_fpr,aggregate_only,655,520
hotpotqa,7,7,0.075,0.09090909090909091,0.0,0.0,0.7708333333333334,0.7291666666666666,6,7,0,0,80,77,16,19,0.015909090909090914,0.0,0.04166666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,660,521
passage_retrieval_zh,7,4,0.09090909090909091,0.075,0.0,0.0,0.7291666666666666,0.7708333333333334,7,6,0,0,77,80,19,16,0.015909090909090914,0.0,0.04166666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,662,522
hotpotqa,30,4,0.0641025641025641,0.08974358974358974,0.0,0.0,0.7604166666666666,0.7395833333333334,5,7,0,0,78,78,18,18,0.025641025641025647,0.0,0.02083333333333326,2,True,low_support,stable,stable_low_fpr,aggregate_only,688,523
gsm8k,19,3,0.078125,0.06153846153846154,0.0,0.0,0.7375,0.7625,5,4,0,0,64,65,16,15,0.016586538461538458,0.0,0.02499999999999991,1,True,low_support,stable,stable_low_fpr,aggregate_only,707,524
dureader,27,4,0.05263157894736842,0.06493506493506493,0.0,0.0,0.75,0.75,4,5,0,0,76,77,20,19,0.01230348598769651,0.0,0.0,1,True,low_support,stable,stable_low_fpr,aggregate_only,732,525
gsm8k,4,0,0.046875,0.09230769230769231,0.0,0.0,0.7625,0.7375,3,6,0,0,64,65,16,15,0.04543269230769231,0.0,0.02499999999999991,3,True,low_support,stable,stable_low_fpr,aggregate_only,781,526
samsum,23,1,0.07692307692307693,0.12048192771084337,0.0,0.0,0.75,0.7604166666666666,6,10,0,0,78,83,18,13,0.043558850787766445,0.0,0.01041666666666663,4,True,low_support,stable,stable_low_fpr,aggregate_only,647,527
samsum,5,4,0.09090909090909091,0.07407407407407407,0.0,0.0,0.7291666666666666,0.78125,7,6,0,0,77,81,19,15,0.01683501683501684,0.0,0.05208333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,666,528
passage_retrieval_en,29,7,0.05194805194805195,0.07692307692307693,0.0,0.0,0.7604166666666666,0.75,4,6,0,0,77,78,19,18,0.024975024975024976,0.0,0.01041666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,734,529
passage_retrieval_zh,17,2,0.1125,0.10843373493975904,0.0,0.0,0.7395833333333334,0.7708333333333334,9,9,0,0,80,83,16,13,0.0040662650602409645,0.0,0.03125,0,True,low_support,stable,stable_low_fpr,aggregate_only,558,530
samsum,28,2,0.10843373493975904,0.08974358974358974,0.0,0.0,0.7708333333333334,0.7395833333333334,9,7,0,0,83,78,13,18,0.018690145196169294,0.0,0.03125,2,True,low_support,stable,stable_low_fpr,aggregate_only,606,531
hotpotqa,9,3,0.08641975308641975,0.08974358974358974,0.0,0.0,0.7708333333333334,0.7395833333333334,7,7,0,0,81,78,15,18,0.0033238366571699957,0.0,0.03125,0,True,low_support,stable,stable_low_fpr,aggregate_only,629,532
samsum,29,3,0.07792207792207792,0.08641975308641975,0.0,0.0,0.7395833333333334,0.7708333333333334,6,7,0,0,77,81,19,15,0.008497675164341828,0.0,0.03125,1,True,low_support,stable,stable_low_fpr,aggregate_only,645,533
dureader,5,6,0.08974358974358974,0.075,0.0,0.0,0.7395833333333334,0.7708333333333334,7,6,0,0,78,80,18,16,0.014743589743589747,0.0,0.03125,1,True,low_support,stable,stable_low_fpr,aggregate_only,659,534
passage_retrieval_en,17,3,0.1125,0.075,0.0,0.0,0.7395833333333334,0.7708333333333334,9,6,0,0,80,80,16,16,0.037500000000000006,0.0,0.03125,3,True,low_support,stable,stable_low_fpr,aggregate_only,656,535
passage_retrieval_en,19,0,0.10126582278481013,0.06329113924050633,0.0,0.0,0.7395833333333334,0.7708333333333334,8,5,0,0,79,79,17,17,0.03797468354430379,0.0,0.03125,3,True,low_support,stable,stable_low_fpr,aggregate_only,690,536
gsm8k,22,2,0.08955223880597014,0.09090909090909091,0.0,0.0,0.7625,0.75,6,6,0,0,67,66,13,14,0.0013568521031207675,0.0,0.012499999999999956,0,True,low_support,stable,stable_low_fpr,aggregate_only,608,537
gsm8k,12,1,0.0625,0.07575757575757576,0.0,0.0,0.75,0.7625,4,5,0,0,64,66,16,14,0.01325757575757576,0.0,0.012499999999999956,1,True,low_support,stable,stable_low_fpr,aggregate_only,701,538
gsm8k,26,4,0.07462686567164178,0.09230769230769231,0.0,0.0,0.775,0.7375,5,6,0,0,67,65,13,15,0.01768082663605053,0.0,0.03749999999999998,1,True,low_support,stable,stable_low_fpr,aggregate_only,664,539
dureader,8,5,0.15294117647058825,0.16853932584269662,0.0,0.0,0.75,0.7708333333333334,13,15,0,0,85,89,11,7,0.015598149372108377,0.0,0.02083333333333337,2,True,low_support,stable,stable_low_fpr,aggregate_only,440,540
passage_retrieval_en,8,7,0.10843373493975904,0.1,0.0,0.0,0.7708333333333334,0.75,9,8,0,0,83,80,13,16,0.008433734939759033,0.0,0.02083333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,578,541
dureader,31,6,0.0975609756097561,0.1,0.0,0.0,0.7708333333333334,0.75,8,8,0,0,82,80,14,16,0.0024390243902439046,0.0,0.02083333333333337,0,True,low_support,stable,stable_low_fpr,aggregate_only,582,542
passage_retrieval_zh,9,4,0.0975609756097561,0.08860759493670886,0.0,0.0,0.7708333333333334,0.75,8,7,0,0,82,79,14,17,0.00895338067304724,0.0,0.02083333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,612,543
dureader,29,3,0.08974358974358974,0.08536585365853659,0.0,0.0,0.7395833333333334,0.78125,7,7,0,0,78,82,18,14,0.004377736085053152,0.0,0.04166666666666663,0,True,low_support,stable,stable_low_fpr,aggregate_only,631,544
samsum,10,6,0.075,0.1111111111111111,0.0,0.0,0.7708333333333334,0.75,6,9,0,0,80,81,16,15,0.03611111111111111,0.0,0.02083333333333337,3,True,low_support,stable,stable_low_fpr,aggregate_only,657,545
passage_retrieval_en,31,2,0.06329113924050633,0.07692307692307693,0.0,0.0,0.7708333333333334,0.75,5,6,0,0,79,78,17,18,0.013631937682570594,0.0,0.02083333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,693,546
samsum,24,3,0.0625,0.1125,0.0,0.0,0.78125,0.7395833333333334,5,9,0,0,80,80,16,16,0.05,0.0,0.04166666666666663,4,True,low_support,stable,stable_low_fpr,aggregate_only,695,547
samsum,11,0,0.05128205128205128,0.05263157894736842,0.0,0.0,0.7708333333333334,0.75,4,4,0,0,78,76,18,20,0.0013495276653171379,0.0,0.02083333333333337,0,True,low_support,stable,stable_low_fpr,aggregate_only,743,548
gsm8k,13,3,0.11764705882352941,0.08823529411764706,0.0,0.0,0.75,0.775,8,6,0,0,68,68,12,12,0.029411764705882346,0.0,0.025000000000000022,2,True,low_support,stable,stable_low_fpr,aggregate_only,615,549
gsm8k,26,3,0.07692307692307693,0.10144927536231885,0.0,0.0,0.75,0.775,5,7,0,0,65,69,15,11,0.02452619843924192,0.0,0.025000000000000022,2,True,low_support,stable,stable_low_fpr,aggregate_only,649,550
gsm8k,10,2,0.06153846153846154,0.10294117647058823,0.0,0.0,0.7625,0.7625,4,7,0,0,65,68,15,12,0.04140271493212669,0.0,0.0,3,True,low_support,stable,stable_low_fpr,aggregate_only,706,551
hotpotqa,2,7,0.0875,0.11904761904761904,0.0,0.0,0.7604166666666666,0.7708333333333334,7,10,0,0,80,84,16,12,0.03154761904761905,0.0,0.01041666666666674,3,True,low_support,stable,stable_low_fpr,aggregate_only,617,552
dureader,27,2,0.0875,0.08641975308641975,0.0,0.0,0.7604166666666666,0.7708333333333334,7,7,0,0,80,81,16,15,0.0010802469135802462,0.0,0.01041666666666674,0,True,low_support,stable,stable_low_fpr,aggregate_only,628,553
dureader,2,7,0.0875,0.075,0.0,0.0,0.7604166666666666,0.7708333333333334,7,6,0,0,80,80,16,16,0.012499999999999997,0.0,0.01041666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,658,554
passage_retrieval_zh,31,6,0.075,0.0875,0.0,0.0,0.7708333333333334,0.7604166666666666,6,7,0,0,80,80,16,16,0.012499999999999997,0.0,0.01041666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,661,555
samsum,27,4,0.07407407407407407,0.07692307692307693,0.0,0.0,0.78125,0.75,6,6,0,0,81,78,15,18,0.0028490028490028574,0.0,0.03125,0,True,low_support,stable,stable_low_fpr,aggregate_only,667,556
dureader,17,2,0.07317073170731707,0.10126582278481013,0.0,0.0,0.7916666666666666,0.7395833333333334,6,8,0,0,82,79,14,17,0.028095091077493056,0.0,0.05208333333333326,2,True,low_support,stable,stable_low_fpr,aggregate_only,669,557
hotpotqa,31,6,0.0625,0.08860759493670886,0.0,0.0,0.78125,0.75,5,7,0,0,80,79,16,17,0.02610759493670886,0.0,0.03125,2,True,low_support,stable,stable_low_fpr,aggregate_only,696,558
samsum,27,6,0.06097560975609756,0.07894736842105263,0.0,0.0,0.8020833333333334,0.7291666666666666,5,6,0,0,82,76,14,20,0.017971758664955068,0.0,0.07291666666666674,1,True,low_support,stable,stable_low_fpr,aggregate_only,710,559
gsm8k,24,1,0.08823529411764706,0.11594202898550725,0.0,0.0,0.775,0.7625,6,8,0,0,68,69,12,11,0.027706734867860183,0.0,0.012500000000000067,2,True,low_support,stable,stable_low_fpr,aggregate_only,616,560
gsm8k,20,7,0.09090909090909091,0.08695652173913043,0.0,0.0,0.75,0.7875,6,6,0,0,66,69,14,11,0.003952569169960479,0.0,0.03749999999999998,0,True,low_support,stable,stable_low_fpr,aggregate_only,622,561
gsm8k,9,5,0.08695652173913043,0.1044776119402985,0.0,0.0,0.7875,0.75,6,7,0,0,69,67,11,13,0.01752109020116807,0.0,0.03749999999999998,1,True,low_support,stable,stable_low_fpr,aggregate_only,621,562
gsm8k,4,1,0.07575757575757576,0.046153846153846156,0.0,0.0,0.7625,0.775,5,3,0,0,66,65,14,15,0.029603729603729603,0.0,0.012500000000000067,2,True,low_support,stable,stable_low_fpr,aggregate_only,785,563
passage_retrieval_zh,13,4,0.07692307692307693,0.09523809523809523,0.0,0.0,0.75,0.7916666666666666,6,8,0,0,78,84,18,12,0.018315018315018305,0.0,0.04166666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,648,564
samsum,18,3,0.0875,0.07407407407407407,0.0,0.0,0.7604166666666666,0.78125,7,6,0,0,80,81,16,15,0.013425925925925924,0.0,0.02083333333333337,1,True,low_support,stable,stable_low_fpr,aggregate_only,665,565
hotpotqa,5,4,0.07317073170731707,0.06493506493506493,0.0,0.0,0.7916666666666666,0.75,6,5,0,0,82,77,14,19,0.00823566677225214,0.0,0.04166666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,685,566
passage_retrieval_zh,16,3,0.0641025641025641,0.10714285714285714,0.0,0.0,0.7604166666666666,0.78125,5,9,0,0,78,84,18,12,0.04304029304029304,0.0,0.02083333333333337,4,True,low_support,stable,stable_low_fpr,aggregate_only,687,567
samsum,28,6,0.08860759493670886,0.06172839506172839,0.0,0.0,0.75,0.7916666666666666,7,5,0,0,79,81,17,15,0.02687919987498047,0.0,0.04166666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,702,568
hotpotqa,19,0,0.07407407407407407,0.05194805194805195,0.0,0.0,0.78125,0.7604166666666666,6,4,0,0,81,77,15,19,0.02212602212602212,0.0,0.02083333333333337,2,True,low_support,stable,stable_low_fpr,aggregate_only,733,569
dureader,30,4,0.05,0.07692307692307693,0.0,0.0,0.7916666666666666,0.75,4,6,0,0,80,78,16,18,0.026923076923076925,0.0,0.04166666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,746,570
samsum,15,7,0.075,0.075,0.0,0.0,0.7708333333333334,0.7708333333333334,6,6,0,0,80,80,16,16,0.0,0.0,0.0,0,True,low_support,stable,stable_low_fpr,aggregate_only,663,571
passage_retrieval_zh,23,2,0.06329113924050633,0.0975609756097561,0.0,0.0,0.7708333333333334,0.7708333333333334,5,8,0,0,79,82,17,14,0.03426983636924977,0.0,0.0,3,True,low_support,stable,stable_low_fpr,aggregate_only,691,572
passage_retrieval_zh,12,4,0.08641975308641975,0.05128205128205128,0.0,0.0,0.7708333333333334,0.7708333333333334,7,4,0,0,81,78,15,18,0.03513770180436847,0.0,0.0,3,True,low_support,stable,stable_low_fpr,aggregate_only,739,573
gsm8k,21,3,0.08955223880597014,0.05970149253731343,0.0,0.0,0.7625,0.7875,6,4,0,0,67,67,13,13,0.029850746268656712,0.0,0.025000000000000022,2,True,low_support,stable,stable_low_fpr,aggregate_only,716,574
gsm8k,0,1,0.1111111111111111,0.15492957746478872,0.0,0.0,0.8,0.75,8,11,0,0,72,71,8,9,0.043818466353677615,0.0,0.050000000000000044,3,True,low_support,stable,stable_low_fpr,aggregate_only,553,575
gsm8k,1,0,0.058823529411764705,0.09090909090909091,0.0,0.0,0.8,0.75,4,6,0,0,68,66,12,14,0.03208556149732621,0.0,0.050000000000000044,2,True,low_support,stable,stable_low_fpr,aggregate_only,720,576
gsm8k,30,2,0.058823529411764705,0.09090909090909091,0.0,0.0,0.8,0.75,4,6,0,0,68,66,12,14,0.03208556149732621,0.0,0.050000000000000044,2,True,low_support,stable,stable_low_fpr,aggregate_only,721,577
gsm8k,21,0,0.057971014492753624,0.09230769230769231,0.0,0.0,0.8125,0.7375,4,6,0,0,69,65,11,15,0.03433667781493869,0.0,0.07499999999999996,2,True,low_support,stable,stable_low_fpr,aggregate_only,725,578
gsm8k,2,7,0.04477611940298507,0.07692307692307693,0.0,0.0,0.8,0.75,3,5,0,0,67,65,13,15,0.032146957520091855,0.0,0.050000000000000044,2,True,low_support,stable,stable_low_fpr,aggregate_only,787,579
dureader,26,4,0.09876543209876543,0.09523809523809523,0.0,0.0,0.7604166666666666,0.7916666666666666,8,8,0,0,81,84,15,12,0.003527336860670194,0.0,0.03125,0,True,low_support,stable,stable_low_fpr,aggregate_only,587,580
hotpotqa,8,7,0.12048192771084337,0.08433734939759036,0.0,0.0,0.7604166666666666,0.7916666666666666,10,7,0,0,83,83,13,13,0.03614457831325302,0.0,0.03125,3,True,low_support,stable,stable_low_fpr,aggregate_only,632,581
passage_retrieval_en,31,6,0.05,0.0759493670886076,0.0,0.0,0.7916666666666666,0.7604166666666666,4,6,0,0,80,79,16,17,0.025949367088607594,0.0,0.03125,2,True,low_support,stable,stable_low_fpr,aggregate_only,748,582
passage_retrieval_zh,9,0,0.14772727272727273,0.1590909090909091,0.0,0.0,0.78125,0.7708333333333334,13,14,0,0,88,88,8,8,0.011363636363636354,0.0,0.01041666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,455,583
passage_retrieval_en,13,4,0.0963855421686747,0.12941176470588237,0.0,0.0,0.78125,0.7708333333333334,8,11,0,0,83,85,13,11,0.03302622253720766,0.0,0.01041666666666663,3,True,low_support,stable,stable_low_fpr,aggregate_only,586,584
hotpotqa,17,3,0.08536585365853659,0.06329113924050633,0.0,0.0,0.78125,0.7708333333333334,7,5,0,0,82,79,14,17,0.02207471441803026,0.0,0.01041666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,692,585
passage_retrieval_zh,18,3,0.06329113924050633,0.07407407407407407,0.0,0.0,0.7708333333333334,0.78125,5,6,0,0,79,81,17,15,0.010782934833567737,0.0,0.01041666666666663,1,True,low_support,stable,stable_low_fpr,aggregate_only,694,586
hotpotqa,10,3,0.0625,0.06329113924050633,0.0,0.0,0.78125,0.7708333333333334,5,5,0,0,80,79,16,17,0.0007911392405063333,0.0,0.01041666666666663,0,True,low_support,stable,stable_low_fpr,aggregate_only,699,587
passage_retrieval_en,2,1,0.08641975308641975,0.0625,0.0,0.0,0.7708333333333334,0.78125,7,5,0,0,81,80,15,16,0.02391975308641975,0.0,0.01041666666666663,2,True,low_support,stable,stable_low_fpr,aggregate_only,697,588
