task,layer,kv_head,label,readiness,support_label,cross_hardware_consistent,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_positive_support,gpu4090_positive_support
samsum,19,2,stable_low_fpr,aggregate_only,low_support,True,0.04,0.08974358974358974,0.047619047619047616,0.0,75,78
samsum,19,3,unstable_across_hardware,aggregate_only,low_support,False,0.21621621621621623,0.13513513513513514,0.0,0.0,74,74
samsum,19,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2222222222222222,0.273972602739726,0.0,0.0,72,73
samsum,19,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25,0.20253164556962025,0.0,0.0,76,79
samsum,19,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2727272727272727,0.23880597014925373,0.03333333333333333,0.0,66,67
samsum,19,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.011904761904761904,0.0,0.0,84,84
samsum,2,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3013698630136986,0.2608695652173913,0.0,0.0,73,69
samsum,2,1,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.0625,0.0,0.0,80,80
samsum,2,2,unstable_across_hardware,aggregate_only,low_support,False,0.19480519480519481,0.13513513513513514,0.0,0.0,77,74
samsum,2,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,83,83
samsum,2,4,stable_low_fpr,aggregate_only,low_support,True,0.16417910447761194,0.11842105263157894,0.0,0.0,67,76
samsum,2,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,83
samsum,2,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,2,7,stable_low_fpr,aggregate_only,low_support,True,0.038461538461538464,0.0625,0.0,0.0,78,80
samsum,20,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21621621621621623,0.2328767123287671,0.0,0.0,74,73
samsum,20,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3116883116883117,0.2638888888888889,0.0,0.0,77,72
samsum,20,2,stable_low_fpr,aggregate_only,low_support,True,0.09876543209876543,0.13414634146341464,0.0,0.0,81,82
samsum,20,3,unstable_across_hardware,aggregate_only,low_support,False,0.15,0.2077922077922078,0.0,0.0,80,77
samsum,20,4,high_fp_risk,aggregate_only,low_support,False,0.036585365853658534,0.03614457831325301,0.07142857142857142,0.0,82,83
samsum,20,5,unstable_across_hardware,aggregate_only,low_support,False,0.24324324324324326,0.17721518987341772,0.0,0.0,74,79
samsum,20,6,stable_low_fpr,aggregate_only,low_support,True,0.1518987341772152,0.1875,0.0,0.0,79,80
samsum,20,7,unstable_across_hardware,aggregate_only,low_support,False,0.17567567567567569,0.22666666666666666,0.0,0.0,74,75
samsum,21,0,stable_low_fpr,aggregate_only,low_support,True,0.14084507042253522,0.18421052631578946,0.0,0.0,71,76
samsum,21,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,21,2,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.012345679012345678,0.0,0.0,82,81
samsum,21,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.32,0.23943661971830985,0.0,0.0,75,71
samsum,21,4,stable_low_fpr,aggregate_only,low_support,True,0.012195121951219513,0.012195121951219513,0.0,0.0,82,82
samsum,21,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.23880597014925373,0.3,0.0,0.0,67,70
samsum,21,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.45588235294117646,0.3582089552238806,0.0,0.0,68,67
samsum,21,7,unstable_across_hardware,aggregate_only,low_support,False,0.19444444444444445,0.2535211267605634,0.0,0.0,72,71
samsum,22,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4406779661016949,0.34375,0.0,0.03125,59,64
samsum,22,1,stable_low_fpr,aggregate_only,low_support,True,0.060240963855421686,0.06097560975609756,0.0,0.0,83,82
samsum,22,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21875,0.2571428571428571,0.0,0.0,64,70
samsum,22,3,stable_low_fpr,aggregate_only,low_support,True,0.22666666666666666,0.18421052631578946,0.0,0.0,75,76
samsum,22,4,stable_low_fpr,aggregate_only,low_support,True,0.08974358974358974,0.0875,0.0,0.0,78,80
samsum,22,5,high_fp_risk,aggregate_only,low_support,False,0.14814814814814814,0.11392405063291139,0.06666666666666667,0.0,81,79
samsum,22,6,unstable_across_hardware,aggregate_only,low_support,False,0.23076923076923078,0.18055555555555555,0.0,0.041666666666666664,65,72
samsum,22,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4305555555555556,0.22388059701492538,0.0,0.0,72,67
samsum,23,0,stable_low_fpr,aggregate_only,low_support,True,0.03614457831325301,0.03614457831325301,0.0,0.0,83,83
samsum,23,1,stable_low_fpr,aggregate_only,low_support,True,0.07692307692307693,0.12048192771084337,0.0,0.0,78,83
samsum,23,2,stable_low_fpr,aggregate_only,low_support,True,0.06493506493506493,0.08,0.0,0.0,77,75
samsum,23,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.30303030303030304,0.2,0.0,0.0,66,70
samsum,23,4,unstable_across_hardware,aggregate_only,low_support,False,0.15789473684210525,0.25675675675675674,0.0,0.0,76,74
samsum,23,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5223880597014925,0.44285714285714284,0.0,0.038461538461538464,67,70
samsum,23,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.32857142857142857,0.2835820895522388,0.0,0.0,70,67
samsum,23,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.024096385542168676,0.0,0.0,83,83
samsum,24,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.29333333333333333,0.23376623376623376,0.0,0.0,75,77
samsum,24,1,unstable_across_hardware,aggregate_only,low_support,False,0.1038961038961039,0.18181818181818182,0.0,0.0,77,77
samsum,24,2,stable_low_fpr,aggregate_only,low_support,True,0.1375,0.10126582278481013,0.0,0.0,80,79
samsum,24,3,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.1125,0.0,0.0,80,80
samsum,24,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4492753623188406,0.29850746268656714,0.0,0.0,69,67
samsum,24,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22535211267605634,0.3088235294117647,0.0,0.0,71,68
samsum,24,6,stable_low_fpr,aggregate_only,low_support,True,0.0759493670886076,0.04938271604938271,0.0,0.0,79,81
samsum,24,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,83,83
samsum,25,0,stable_low_fpr,aggregate_only,low_support,True,0.0975609756097561,0.04938271604938271,0.0,0.0,82,81
samsum,25,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.323943661971831,0.2777777777777778,0.04,0.0,71,72
samsum,25,2,stable_low_fpr,aggregate_only,low_support,True,0.036585365853658534,0.024390243902439025,0.0,0.0,82,82
samsum,25,3,stable_low_fpr,aggregate_only,low_support,True,0.2054794520547945,0.18309859154929578,0.0,0.0,73,71
samsum,25,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2236842105263158,0.2077922077922078,0.0,0.0,76,77
samsum,25,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,25,6,stable_low_fpr,aggregate_only,low_support,True,0.10666666666666667,0.14864864864864866,0.0,0.0,75,74
samsum,25,7,unstable_across_hardware,aggregate_only,low_support,False,0.07692307692307693,0.18181818181818182,0.0,0.0,78,77
samsum,26,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,26,1,stable_low_fpr,aggregate_only,low_support,True,0.16455696202531644,0.2,0.0,0.0,79,75
samsum,26,2,stable_low_fpr,aggregate_only,low_support,True,0.06097560975609756,0.04878048780487805,0.0,0.0,82,82
samsum,26,3,high_fp_risk,aggregate_only,low_support,False,0.17073170731707318,0.17721518987341772,0.07142857142857142,0.0,82,79
samsum,26,4,stable_low_fpr,aggregate_only,low_support,True,0.12,0.14285714285714285,0.0,0.0,75,77
samsum,26,5,stable_low_fpr,aggregate_only,low_support,True,0.19736842105263158,0.1506849315068493,0.0,0.0,76,73
samsum,26,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.32857142857142857,0.28169014084507044,0.0,0.0,70,71
samsum,26,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3492063492063492,0.4153846153846154,0.0,0.0,63,65
samsum,27,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4,0.4090909090909091,0.03225806451612903,0.0,65,66
samsum,27,1,stable_low_fpr,aggregate_only,low_support,True,0.19117647058823528,0.22857142857142856,0.0,0.0,68,70
samsum,27,2,stable_low_fpr,aggregate_only,low_support,True,0.08974358974358974,0.0875,0.0,0.0,78,80
samsum,27,3,high_fp_risk,aggregate_only,low_support,False,0.08433734939759036,0.04878048780487805,0.07692307692307693,0.07142857142857142,83,82
samsum,27,4,stable_low_fpr,aggregate_only,low_support,True,0.07407407407407407,0.07692307692307693,0.0,0.0,81,78
samsum,27,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3050847457627119,0.3076923076923077,0.0,0.0,59,65
samsum,27,6,stable_low_fpr,aggregate_only,low_support,True,0.06097560975609756,0.07894736842105263,0.0,0.0,82,76
samsum,27,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,28,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.23880597014925373,0.36486486486486486,0.034482758620689655,0.0,67,74
samsum,28,1,high_fp_risk,aggregate_only,low_support,False,0.08433734939759036,0.07317073170731707,0.0,0.07142857142857142,83,82
samsum,28,2,stable_low_fpr,aggregate_only,low_support,True,0.10843373493975904,0.08974358974358974,0.0,0.0,83,78
samsum,28,3,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.13333333333333333,0.0,0.047619047619047616,78,75
samsum,28,4,unstable_across_hardware,aggregate_only,low_support,False,0.24050632911392406,0.13333333333333333,0.0,0.0,79,75
samsum,28,5,unstable_across_hardware,aggregate_only,low_support,False,0.29333333333333333,0.18309859154929578,0.047619047619047616,0.0,75,71
samsum,28,6,stable_low_fpr,aggregate_only,low_support,True,0.08860759493670886,0.06172839506172839,0.0,0.0,79,81
samsum,28,7,stable_low_fpr,aggregate_only,low_support,True,0.12658227848101267,0.14102564102564102,0.0,0.0,79,78
samsum,29,0,stable_low_fpr,aggregate_only,low_support,True,0.18309859154929578,0.22535211267605634,0.04,0.0,71,71
samsum,29,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22972972972972974,0.2972972972972973,0.0,0.0,74,74
samsum,29,2,stable_low_fpr,aggregate_only,low_support,True,0.16666666666666666,0.1917808219178082,0.0,0.0,72,73
samsum,29,3,stable_low_fpr,aggregate_only,low_support,True,0.07792207792207792,0.08641975308641975,0.0,0.0,77,81
samsum,29,4,stable_low_fpr,aggregate_only,low_support,True,0.012195121951219513,0.012345679012345678,0.0,0.0,82,81
samsum,29,5,stable_low_fpr,aggregate_only,low_support,True,0.175,0.14285714285714285,0.0,0.0,80,77
samsum,29,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,29,7,stable_low_fpr,aggregate_only,low_support,True,0.060240963855421686,0.03571428571428571,0.0,0.0,83,84
samsum,3,0,stable_low_fpr,aggregate_only,low_support,True,0.19718309859154928,0.19117647058823528,0.0,0.0,71,68
samsum,3,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,83
samsum,3,2,high_fp_risk,aggregate_only,low_support,False,0.0625,0.14285714285714285,0.0625,0.0,80,77
samsum,3,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3194444444444444,0.3150684931506849,0.0,0.0,72,73
samsum,3,4,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.023809523809523808,0.0,0.0,84,84
samsum,3,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.34782608695652173,0.4307692307692308,0.0,0.0,69,65
samsum,3,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.42424242424242425,0.3939393939393939,0.0,0.0,66,66
samsum,3,7,high_fp_risk,aggregate_only,low_support,False,0.13157894736842105,0.12345679012345678,0.05,0.0,76,81
samsum,30,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.32857142857142857,0.27941176470588236,0.0,0.0,70,68
samsum,30,1,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.03571428571428571,0.0,0.0,83,84
samsum,30,2,stable_low_fpr,aggregate_only,low_support,True,0.17073170731707318,0.15,0.0,0.0,82,80
samsum,30,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2727272727272727,0.2191780821917808,0.03333333333333333,0.0,66,73
samsum,30,4,unstable_across_hardware,aggregate_only,low_support,False,0.060240963855421686,0.0,0.0,0.0,83,81
samsum,30,5,high_fp_risk,aggregate_only,low_support,False,0.11842105263157894,0.11538461538461539,0.05,0.05555555555555555,76,78
samsum,30,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.20270270270270271,0.21621621621621623,0.045454545454545456,0.0,74,74
samsum,30,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3188405797101449,0.3142857142857143,0.0,0.0,69,70
samsum,31,0,high_fp_risk,aggregate_only,low_support,False,0.0625,0.11392405063291139,0.0,0.058823529411764705,80,79
samsum,31,1,high_fp_risk,aggregate_only,low_support,False,0.012345679012345678,0.0,0.06666666666666667,0.0,81,84
samsum,31,2,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.0,0.0,0.0,84,84
samsum,31,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,31,4,stable_low_fpr,aggregate_only,low_support,True,0.15384615384615385,0.1728395061728395,0.0,0.0,78,81
samsum,31,5,high_fp_risk,aggregate_only,low_support,False,0.1038961038961039,0.1506849315068493,0.05263157894736842,0.043478260869565216,77,73
samsum,31,6,stable_low_fpr,aggregate_only,low_support,True,0.037037037037037035,0.04878048780487805,0.0,0.0,81,82
samsum,31,7,unstable_across_hardware,aggregate_only,low_support,False,0.26666666666666666,0.19480519480519481,0.047619047619047616,0.0,75,77
samsum,4,0,unstable_across_hardware,aggregate_only,low_support,False,0.19718309859154928,0.2631578947368421,0.0,0.0,71,76
samsum,4,1,stable_low_fpr,aggregate_only,low_support,True,0.21428571428571427,0.16883116883116883,0.0,0.0,70,77
samsum,4,2,stable_low_fpr,aggregate_only,low_support,True,0.0,0.023809523809523808,0.0,0.0,84,84
samsum,4,3,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.023809523809523808,0.0,0.0,83,84
samsum,4,4,stable_low_fpr,aggregate_only,low_support,True,0.023809523809523808,0.024691358024691357,0.0,0.0,84,81
samsum,4,5,unstable_across_hardware,aggregate_only,low_support,False,0.1917808219178082,0.2702702702702703,0.0,0.0,73,74
samsum,4,6,high_fp_risk,aggregate_only,low_support,False,0.024390243902439025,0.012345679012345678,0.0,0.06666666666666667,82,81
samsum,4,7,stable_low_fpr,aggregate_only,low_support,True,0.19718309859154928,0.18055555555555555,0.0,0.0,71,72
samsum,5,0,high_fp_risk,aggregate_only,low_support,False,0.09090909090909091,0.12195121951219512,0.05263157894736842,0.0,77,82
samsum,5,1,high_fp_risk,aggregate_only,low_support,False,0.036585365853658534,0.036585365853658534,0.07142857142857142,0.0,82,82
samsum,5,2,stable_low_fpr,aggregate_only,low_support,True,0.023809523809523808,0.024691358024691357,0.0,0.0,84,81
samsum,5,3,stable_low_fpr,aggregate_only,low_support,True,0.05063291139240506,0.05063291139240506,0.0,0.0,79,79
samsum,5,4,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.07407407407407407,0.0,0.0,77,81
samsum,5,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24324324324324326,0.2318840579710145,0.0,0.0,74,69
samsum,5,6,high_fp_risk,aggregate_only,low_support,False,0.0125,0.0125,0.125,0.0625,80,80
samsum,5,7,stable_low_fpr,aggregate_only,low_support,True,0.04878048780487805,0.03614457831325301,0.0,0.0,82,83
samsum,6,0,stable_low_fpr,aggregate_only,low_support,True,0.17333333333333334,0.13333333333333333,0.0,0.0,75,75
samsum,6,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2727272727272727,0.32857142857142857,0.0,0.0,66,70
samsum,6,2,high_fp_risk,aggregate_only,low_support,False,0.024691358024691357,0.04878048780487805,0.06666666666666667,0.07142857142857142,81,82
samsum,6,3,stable_low_fpr,aggregate_only,low_support,True,0.03571428571428571,0.047619047619047616,0.0,0.0,84,84
samsum,6,4,stable_low_fpr,aggregate_only,low_support,True,0.05952380952380952,0.04819277108433735,0.0,0.0,84,83
samsum,6,5,high_fp_risk,aggregate_only,low_support,False,0.12987012987012986,0.1527777777777778,0.05263157894736842,0.125,77,72
samsum,6,6,stable_low_fpr,aggregate_only,low_support,True,0.10526315789473684,0.13513513513513514,0.0,0.0,76,74
samsum,6,7,unstable_across_hardware,aggregate_only,low_support,False,0.16666666666666666,0.2727272727272727,0.0,0.0,72,77
samsum,7,0,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.024096385542168676,0.0,0.0,83,83
samsum,7,1,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.012195121951219513,0.0,0.0,83,82
samsum,7,2,high_fp_risk,aggregate_only,low_support,False,0.10256410256410256,0.07792207792207792,0.05555555555555555,0.05263157894736842,78,77
samsum,7,3,stable_low_fpr,aggregate_only,low_support,True,0.20512820512820512,0.17333333333333334,0.0,0.047619047619047616,78,75
samsum,7,4,stable_low_fpr,aggregate_only,low_support,True,0.09333333333333334,0.10256410256410256,0.0,0.0,75,78
samsum,7,5,stable_low_fpr,aggregate_only,low_support,True,0.06172839506172839,0.0375,0.0,0.0,81,80
samsum,7,6,high_fp_risk,aggregate_only,low_support,False,0.024096385542168676,0.024096385542168676,0.0,0.07692307692307693,83,83
samsum,7,7,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.1232876712328767,0.0,0.0,77,73
samsum,8,0,stable_low_fpr,aggregate_only,low_support,True,0.08536585365853659,0.05128205128205128,0.0,0.0,82,78
samsum,8,1,stable_low_fpr,aggregate_only,low_support,True,0.1875,0.2077922077922078,0.0,0.0,80,77
samsum,8,2,unstable_across_hardware,aggregate_only,low_support,False,0.1566265060240964,0.10588235294117647,0.0,0.0,83,85
samsum,8,3,high_fp_risk,aggregate_only,low_support,False,0.046511627906976744,0.037037037037037035,0.0,0.06666666666666667,86,81
samsum,8,4,high_fp_risk,aggregate_only,low_support,False,0.32051282051282054,0.2727272727272727,0.05555555555555555,0.15789473684210525,78,77
samsum,8,5,stable_low_fpr,aggregate_only,low_support,True,0.07058823529411765,0.04819277108433735,0.0,0.0,85,83
samsum,8,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2916666666666667,0.34328358208955223,0.0,0.034482758620689655,72,67
samsum,8,7,stable_low_fpr,aggregate_only,low_support,True,0.14457831325301204,0.13095238095238096,0.0,0.0,83,84
samsum,9,0,stable_low_fpr,aggregate_only,low_support,True,0.12222222222222222,0.10344827586206896,0.0,0.0,90,87
samsum,9,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3,0.3283582089552239,0.0,0.0,70,67
