hardware,task,layer,kv_head,true_positive,true_negative,false_positive,false_negative,total,candidate_count,accepted_count,positive_support,negative_support,micro_fpr,micro_fnr,precision_micro,recall_micro,acceptance_micro
gpu4090,passage_retrieval_zh,13,1,68,16,0,12,96,96,68,80,16,0.0,0.15,1.0,0.85,0.7083333333333334
gpu4090,passage_retrieval_zh,13,2,79,6,0,11,96,96,79,90,6,0.0,0.12222222222222222,1.0,0.8777777777777778,0.8229166666666666
gpu4090,passage_retrieval_zh,13,3,54,19,1,22,96,96,55,76,20,0.05,0.2894736842105263,0.9818181818181818,0.7105263157894737,0.5729166666666666
gpu4090,passage_retrieval_zh,13,4,76,12,0,8,96,96,76,84,12,0.0,0.09523809523809523,1.0,0.9047619047619048,0.7916666666666666
gpu4090,passage_retrieval_zh,13,5,35,33,0,28,96,96,35,63,33,0.0,0.4444444444444444,1.0,0.5555555555555556,0.3645833333333333
gpu4090,passage_retrieval_zh,13,6,68,19,0,9,96,96,68,77,19,0.0,0.11688311688311688,1.0,0.8831168831168831,0.7083333333333334
gpu4090,passage_retrieval_zh,13,7,68,17,0,11,96,96,68,79,17,0.0,0.13924050632911392,1.0,0.8607594936708861,0.7083333333333334
gpu4090,passage_retrieval_zh,14,0,53,20,1,22,96,96,54,75,21,0.047619047619047616,0.29333333333333333,0.9814814814814815,0.7066666666666667,0.5625
gpu4090,passage_retrieval_zh,14,1,49,26,2,19,96,96,51,68,28,0.07142857142857142,0.27941176470588236,0.9607843137254902,0.7205882352941176,0.53125
gpu4090,passage_retrieval_zh,14,2,80,14,0,2,96,96,80,82,14,0.0,0.024390243902439025,1.0,0.975609756097561,0.8333333333333334
gpu4090,passage_retrieval_zh,14,3,59,12,4,21,96,96,63,80,16,0.25,0.2625,0.9365079365079365,0.7375,0.65625
gpu4090,passage_retrieval_zh,14,4,80,14,1,1,96,96,81,81,15,0.06666666666666667,0.012345679012345678,0.9876543209876543,0.9876543209876543,0.84375
gpu4090,passage_retrieval_zh,14,5,70,16,0,10,96,96,70,80,16,0.0,0.125,1.0,0.875,0.7291666666666666
gpu4090,passage_retrieval_zh,14,6,68,21,0,7,96,96,68,75,21,0.0,0.09333333333333334,1.0,0.9066666666666666,0.7083333333333334
gpu4090,passage_retrieval_zh,14,7,70,18,0,8,96,96,70,78,18,0.0,0.10256410256410256,1.0,0.8974358974358975,0.7291666666666666
gpu4090,passage_retrieval_zh,15,0,68,16,0,12,96,96,68,80,16,0.0,0.15,1.0,0.85,0.7083333333333334
gpu4090,passage_retrieval_zh,15,1,75,9,0,12,96,96,75,87,9,0.0,0.13793103448275862,1.0,0.8620689655172413,0.78125
gpu4090,passage_retrieval_zh,15,2,51,28,0,17,96,96,51,68,28,0.0,0.25,1.0,0.75,0.53125
gpu4090,passage_retrieval_zh,15,3,40,28,0,28,96,96,40,68,28,0.0,0.4117647058823529,1.0,0.5882352941176471,0.4166666666666667
gpu4090,passage_retrieval_zh,15,4,59,19,0,18,96,96,59,77,19,0.0,0.23376623376623376,1.0,0.7662337662337663,0.6145833333333334
gpu4090,passage_retrieval_zh,15,5,56,23,0,17,96,96,56,73,23,0.0,0.2328767123287671,1.0,0.7671232876712328,0.5833333333333334
gpu4090,passage_retrieval_zh,15,6,42,15,12,27,96,96,54,69,27,0.4444444444444444,0.391304347826087,0.7777777777777778,0.6086956521739131,0.5625
gpu4090,passage_retrieval_zh,15,7,76,15,0,5,96,96,76,81,15,0.0,0.06172839506172839,1.0,0.9382716049382716,0.7916666666666666
gpu4090,passage_retrieval_zh,16,0,48,29,0,19,96,96,48,67,29,0.0,0.2835820895522388,1.0,0.7164179104477612,0.5
gpu4090,passage_retrieval_zh,16,1,79,14,0,3,96,96,79,82,14,0.0,0.036585365853658534,1.0,0.9634146341463414,0.8229166666666666
gpu4090,passage_retrieval_zh,16,2,39,30,1,26,96,96,40,65,31,0.03225806451612903,0.4,0.975,0.6,0.4166666666666667
gpu4090,passage_retrieval_zh,16,3,75,12,0,9,96,96,75,84,12,0.0,0.10714285714285714,1.0,0.8928571428571429,0.78125
gpu4090,passage_retrieval_zh,16,4,68,17,0,11,96,96,68,79,17,0.0,0.13924050632911392,1.0,0.8607594936708861,0.7083333333333334
gpu4090,passage_retrieval_zh,16,5,59,21,0,16,96,96,59,75,21,0.0,0.21333333333333335,1.0,0.7866666666666666,0.6145833333333334
gpu4090,passage_retrieval_zh,16,6,66,19,1,10,96,96,67,76,20,0.05,0.13157894736842105,0.9850746268656716,0.868421052631579,0.6979166666666666
gpu4090,passage_retrieval_zh,16,7,77,14,0,5,96,96,77,82,14,0.0,0.06097560975609756,1.0,0.9390243902439024,0.8020833333333334
gpu4090,passage_retrieval_zh,17,0,46,26,1,23,96,96,47,69,27,0.037037037037037035,0.3333333333333333,0.9787234042553191,0.6666666666666666,0.4895833333333333
gpu4090,passage_retrieval_zh,17,1,58,22,0,16,96,96,58,74,22,0.0,0.21621621621621623,1.0,0.7837837837837838,0.6041666666666666
gpu4090,passage_retrieval_zh,17,2,74,13,0,9,96,96,74,83,13,0.0,0.10843373493975904,1.0,0.891566265060241,0.7708333333333334
gpu4090,passage_retrieval_zh,17,3,79,15,0,2,96,96,79,81,15,0.0,0.024691358024691357,1.0,0.9753086419753086,0.8229166666666666
gpu4090,passage_retrieval_zh,17,4,65,21,0,10,96,96,65,75,21,0.0,0.13333333333333333,1.0,0.8666666666666667,0.6770833333333334
gpu4090,passage_retrieval_zh,17,5,39,36,0,21,96,96,39,60,36,0.0,0.35,1.0,0.65,0.40625
gpu4090,passage_retrieval_zh,17,6,54,23,0,19,96,96,54,73,23,0.0,0.2602739726027397,1.0,0.7397260273972602,0.5625
gpu4090,passage_retrieval_zh,17,7,46,21,0,29,96,96,46,75,21,0.0,0.38666666666666666,1.0,0.6133333333333333,0.4791666666666667
gpu4090,passage_retrieval_zh,18,0,69,20,1,6,96,96,70,75,21,0.047619047619047616,0.08,0.9857142857142858,0.92,0.7291666666666666
gpu4090,passage_retrieval_zh,18,1,56,22,0,18,96,96,56,74,22,0.0,0.24324324324324326,1.0,0.7567567567567568,0.5833333333333334
gpu4090,passage_retrieval_zh,18,2,79,14,0,3,96,96,79,82,14,0.0,0.036585365853658534,1.0,0.9634146341463414,0.8229166666666666
gpu4090,passage_retrieval_zh,18,3,75,15,0,6,96,96,75,81,15,0.0,0.07407407407407407,1.0,0.9259259259259259,0.78125
gpu4090,passage_retrieval_zh,18,4,49,28,0,19,96,96,49,68,28,0.0,0.27941176470588236,1.0,0.7205882352941176,0.5104166666666666
gpu4090,passage_retrieval_zh,18,5,58,22,0,16,96,96,58,74,22,0.0,0.21621621621621623,1.0,0.7837837837837838,0.6041666666666666
gpu4090,passage_retrieval_zh,18,6,67,19,0,10,96,96,67,77,19,0.0,0.12987012987012986,1.0,0.8701298701298701,0.6979166666666666
gpu4090,passage_retrieval_zh,18,7,53,25,0,18,96,96,53,71,25,0.0,0.2535211267605634,1.0,0.7464788732394366,0.5520833333333334
gpu4090,passage_retrieval_zh,19,0,70,17,1,8,96,96,71,78,18,0.05555555555555555,0.10256410256410256,0.9859154929577465,0.8974358974358975,0.7395833333333334
gpu4090,passage_retrieval_zh,19,1,70,16,0,10,96,96,70,80,16,0.0,0.125,1.0,0.875,0.7291666666666666
gpu4090,passage_retrieval_zh,19,2,70,16,0,10,96,96,70,80,16,0.0,0.125,1.0,0.875,0.7291666666666666
gpu4090,passage_retrieval_zh,19,3,62,15,1,18,96,96,63,80,16,0.0625,0.225,0.9841269841269841,0.775,0.65625
gpu4090,passage_retrieval_zh,19,4,69,19,0,8,96,96,69,77,19,0.0,0.1038961038961039,1.0,0.8961038961038961,0.71875
gpu4090,passage_retrieval_zh,19,5,59,20,0,17,96,96,59,76,20,0.0,0.2236842105263158,1.0,0.7763157894736842,0.6145833333333334
gpu4090,passage_retrieval_zh,19,6,35,37,0,24,96,96,35,59,37,0.0,0.4067796610169492,1.0,0.5932203389830508,0.3645833333333333
gpu4090,passage_retrieval_zh,19,7,82,13,0,1,96,96,82,83,13,0.0,0.012048192771084338,1.0,0.9879518072289156,0.8541666666666666
gpu4090,passage_retrieval_zh,2,0,53,23,2,18,96,96,55,71,25,0.08,0.2535211267605634,0.9636363636363636,0.7464788732394366,0.5729166666666666
gpu4090,passage_retrieval_zh,2,1,77,14,0,5,96,96,77,82,14,0.0,0.06097560975609756,1.0,0.9390243902439024,0.8020833333333334
gpu4090,passage_retrieval_zh,2,2,69,19,0,8,96,96,69,77,19,0.0,0.1038961038961039,1.0,0.8961038961038961,0.71875
gpu4090,passage_retrieval_zh,2,3,83,12,1,0,96,96,84,83,13,0.07692307692307693,0.0,0.9880952380952381,1.0,0.875
gpu4090,passage_retrieval_zh,2,4,61,21,0,14,96,96,61,75,21,0.0,0.18666666666666668,1.0,0.8133333333333334,0.6354166666666666
gpu4090,passage_retrieval_zh,2,5,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,2,6,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,2,7,76,13,0,7,96,96,76,83,13,0.0,0.08433734939759036,1.0,0.9156626506024096,0.7916666666666666
gpu4090,passage_retrieval_zh,20,0,33,30,0,33,96,96,33,66,30,0.0,0.5,1.0,0.5,0.34375
gpu4090,passage_retrieval_zh,20,1,63,18,1,14,96,96,64,77,19,0.05263157894736842,0.18181818181818182,0.984375,0.8181818181818182,0.6666666666666666
gpu4090,passage_retrieval_zh,20,2,68,17,0,11,96,96,68,79,17,0.0,0.13924050632911392,1.0,0.8607594936708861,0.7083333333333334
gpu4090,passage_retrieval_zh,20,3,70,16,1,9,96,96,71,79,17,0.058823529411764705,0.11392405063291139,0.9859154929577465,0.8860759493670886,0.7395833333333334
gpu4090,passage_retrieval_zh,20,4,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,20,5,63,21,1,11,96,96,64,74,22,0.045454545454545456,0.14864864864864866,0.984375,0.8513513513513513,0.6666666666666666
gpu4090,passage_retrieval_zh,20,6,69,15,1,11,96,96,70,80,16,0.0625,0.1375,0.9857142857142858,0.8625,0.7291666666666666
gpu4090,passage_retrieval_zh,20,7,56,21,0,19,96,96,56,75,21,0.0,0.25333333333333335,1.0,0.7466666666666667,0.5833333333333334
gpu4090,passage_retrieval_zh,21,0,61,25,0,10,96,96,61,71,25,0.0,0.14084507042253522,1.0,0.8591549295774648,0.6354166666666666
gpu4090,passage_retrieval_zh,21,1,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,21,2,78,15,0,3,96,96,78,81,15,0.0,0.037037037037037035,1.0,0.9629629629629629,0.8125
gpu4090,passage_retrieval_zh,21,3,52,28,0,16,96,96,52,68,28,0.0,0.23529411764705882,1.0,0.7647058823529411,0.5416666666666666
gpu4090,passage_retrieval_zh,21,4,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
gpu4090,passage_retrieval_zh,21,5,54,23,0,19,96,96,54,73,23,0.0,0.2602739726027397,1.0,0.7397260273972602,0.5625
gpu4090,passage_retrieval_zh,21,6,37,36,0,23,96,96,37,60,36,0.0,0.38333333333333336,1.0,0.6166666666666667,0.3854166666666667
gpu4090,passage_retrieval_zh,21,7,34,34,0,28,96,96,34,62,34,0.0,0.45161290322580644,1.0,0.5483870967741935,0.3541666666666667
gpu4090,passage_retrieval_zh,22,0,28,37,0,31,96,96,28,59,37,0.0,0.5254237288135594,1.0,0.4745762711864407,0.2916666666666667
gpu4090,passage_retrieval_zh,22,1,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
gpu4090,passage_retrieval_zh,22,2,53,20,1,22,96,96,54,75,21,0.047619047619047616,0.29333333333333333,0.9814814814814815,0.7066666666666667,0.5625
gpu4090,passage_retrieval_zh,22,3,57,23,0,16,96,96,57,73,23,0.0,0.2191780821917808,1.0,0.7808219178082192,0.59375
gpu4090,passage_retrieval_zh,22,4,56,21,1,18,96,96,57,74,22,0.045454545454545456,0.24324324324324326,0.9824561403508771,0.7567567567567568,0.59375
gpu4090,passage_retrieval_zh,22,5,51,21,0,24,96,96,51,75,21,0.0,0.32,1.0,0.68,0.53125
gpu4090,passage_retrieval_zh,22,6,55,24,1,16,96,96,56,71,25,0.04,0.22535211267605634,0.9821428571428571,0.7746478873239436,0.5833333333333334
gpu4090,passage_retrieval_zh,22,7,28,29,0,39,96,96,28,67,29,0.0,0.582089552238806,1.0,0.417910447761194,0.2916666666666667
gpu4090,passage_retrieval_zh,23,0,82,14,0,0,96,96,82,82,14,0.0,0.0,1.0,1.0,0.8541666666666666
gpu4090,passage_retrieval_zh,23,1,43,32,0,21,96,96,43,64,32,0.0,0.328125,1.0,0.671875,0.4479166666666667
gpu4090,passage_retrieval_zh,23,2,74,14,0,8,96,96,74,82,14,0.0,0.0975609756097561,1.0,0.9024390243902439,0.7708333333333334
gpu4090,passage_retrieval_zh,23,3,36,35,0,25,96,96,36,61,35,0.0,0.4098360655737705,1.0,0.5901639344262295,0.375
gpu4090,passage_retrieval_zh,23,4,66,18,0,12,96,96,66,78,18,0.0,0.15384615384615385,1.0,0.8461538461538461,0.6875
gpu4090,passage_retrieval_zh,23,5,28,36,0,32,96,96,28,60,36,0.0,0.5333333333333333,1.0,0.4666666666666667,0.2916666666666667
gpu4090,passage_retrieval_zh,23,6,41,24,0,31,96,96,41,72,24,0.0,0.4305555555555556,1.0,0.5694444444444444,0.4270833333333333
gpu4090,passage_retrieval_zh,23,7,79,14,0,3,96,96,79,82,14,0.0,0.036585365853658534,1.0,0.9634146341463414,0.8229166666666666
gpu4090,passage_retrieval_zh,24,0,82,14,0,0,96,96,82,82,14,0.0,0.0,1.0,1.0,0.8541666666666666
gpu4090,passage_retrieval_zh,24,1,76,15,0,5,96,96,76,81,15,0.0,0.06172839506172839,1.0,0.9382716049382716,0.7916666666666666
gpu4090,passage_retrieval_zh,24,2,67,19,0,10,96,96,67,77,19,0.0,0.12987012987012986,1.0,0.8701298701298701,0.6979166666666666
gpu4090,passage_retrieval_zh,24,3,75,16,0,5,96,96,75,80,16,0.0,0.0625,1.0,0.9375,0.78125
gpu4090,passage_retrieval_zh,24,4,30,27,0,39,96,96,30,69,27,0.0,0.5652173913043478,1.0,0.43478260869565216,0.3125
gpu4090,passage_retrieval_zh,24,5,31,32,0,33,96,96,31,64,32,0.0,0.515625,1.0,0.484375,0.3229166666666667
gpu4090,passage_retrieval_zh,24,6,64,19,0,13,96,96,64,77,19,0.0,0.16883116883116883,1.0,0.8311688311688312,0.6666666666666666
gpu4090,passage_retrieval_zh,24,7,80,13,0,3,96,96,80,83,13,0.0,0.03614457831325301,1.0,0.963855421686747,0.8333333333333334
gpu4090,passage_retrieval_zh,25,0,71,16,0,9,96,96,71,80,16,0.0,0.1125,1.0,0.8875,0.7395833333333334
gpu4090,passage_retrieval_zh,25,1,29,40,0,27,96,96,29,56,40,0.0,0.48214285714285715,1.0,0.5178571428571429,0.3020833333333333
gpu4090,passage_retrieval_zh,25,2,78,13,0,5,96,96,78,83,13,0.0,0.060240963855421686,1.0,0.9397590361445783,0.8125
gpu4090,passage_retrieval_zh,25,3,26,37,0,33,96,96,26,59,37,0.0,0.559322033898305,1.0,0.4406779661016949,0.2708333333333333
gpu4090,passage_retrieval_zh,25,4,66,18,0,12,96,96,66,78,18,0.0,0.15384615384615385,1.0,0.8461538461538461,0.6875
gpu4090,passage_retrieval_zh,25,5,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
gpu4090,passage_retrieval_zh,25,6,70,17,0,9,96,96,70,79,17,0.0,0.11392405063291139,1.0,0.8860759493670886,0.7291666666666666
gpu4090,passage_retrieval_zh,25,7,79,15,0,2,96,96,79,81,15,0.0,0.024691358024691357,1.0,0.9753086419753086,0.8229166666666666
gpu4090,passage_retrieval_zh,26,0,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
gpu4090,passage_retrieval_zh,26,1,76,16,0,4,96,96,76,80,16,0.0,0.05,1.0,0.95,0.7916666666666666
gpu4090,passage_retrieval_zh,26,2,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
gpu4090,passage_retrieval_zh,26,3,64,18,0,14,96,96,64,78,18,0.0,0.1794871794871795,1.0,0.8205128205128205,0.6666666666666666
gpu4090,passage_retrieval_zh,26,4,64,23,0,9,96,96,64,73,23,0.0,0.1232876712328767,1.0,0.8767123287671232,0.6666666666666666
gpu4090,passage_retrieval_zh,26,5,52,21,0,23,96,96,52,75,21,0.0,0.30666666666666664,1.0,0.6933333333333334,0.5416666666666666
gpu4090,passage_retrieval_zh,26,6,53,17,0,26,96,96,53,79,17,0.0,0.3291139240506329,1.0,0.6708860759493671,0.5520833333333334
gpu4090,passage_retrieval_zh,26,7,41,24,0,31,96,96,41,72,24,0.0,0.4305555555555556,1.0,0.5694444444444444,0.4270833333333333
gpu4090,passage_retrieval_zh,27,0,50,24,1,21,96,96,51,71,25,0.04,0.29577464788732394,0.9803921568627451,0.704225352112676,0.53125
gpu4090,passage_retrieval_zh,27,1,37,35,0,24,96,96,37,61,35,0.0,0.39344262295081966,1.0,0.6065573770491803,0.3854166666666667
gpu4090,passage_retrieval_zh,27,2,77,13,0,6,96,96,77,83,13,0.0,0.07228915662650602,1.0,0.927710843373494,0.8020833333333334
gpu4090,passage_retrieval_zh,27,3,79,13,0,4,96,96,79,83,13,0.0,0.04819277108433735,1.0,0.9518072289156626,0.8229166666666666
gpu4090,passage_retrieval_zh,27,4,63,22,0,11,96,96,63,74,22,0.0,0.14864864864864866,1.0,0.8513513513513513,0.65625
gpu4090,passage_retrieval_zh,27,5,35,29,0,32,96,96,35,67,29,0.0,0.47761194029850745,1.0,0.5223880597014925,0.3645833333333333
gpu4090,passage_retrieval_zh,27,6,62,18,0,16,96,96,62,78,18,0.0,0.20512820512820512,1.0,0.7948717948717948,0.6458333333333334
gpu4090,passage_retrieval_zh,27,7,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,28,0,45,31,0,20,96,96,45,65,31,0.0,0.3076923076923077,1.0,0.6923076923076923,0.46875
gpu4090,passage_retrieval_zh,28,1,79,13,0,4,96,96,79,83,13,0.0,0.04819277108433735,1.0,0.9518072289156626,0.8229166666666666
gpu4090,passage_retrieval_zh,28,2,64,21,0,11,96,96,64,75,21,0.0,0.14666666666666667,1.0,0.8533333333333334,0.6666666666666666
gpu4090,passage_retrieval_zh,28,3,50,27,0,19,96,96,50,69,27,0.0,0.2753623188405797,1.0,0.7246376811594203,0.5208333333333334
gpu4090,passage_retrieval_zh,28,4,54,24,0,18,96,96,54,72,24,0.0,0.25,1.0,0.75,0.5625
gpu4090,passage_retrieval_zh,28,5,48,26,0,22,96,96,48,70,26,0.0,0.3142857142857143,1.0,0.6857142857142857,0.5
gpu4090,passage_retrieval_zh,28,6,71,16,0,9,96,96,71,80,16,0.0,0.1125,1.0,0.8875,0.7395833333333334
gpu4090,passage_retrieval_zh,28,7,58,19,0,19,96,96,58,77,19,0.0,0.24675324675324675,1.0,0.7532467532467533,0.6041666666666666
gpu4090,passage_retrieval_zh,29,0,63,16,2,15,96,96,65,78,18,0.1111111111111111,0.19230769230769232,0.9692307692307692,0.8076923076923077,0.6770833333333334
gpu4090,passage_retrieval_zh,29,1,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
gpu4090,passage_retrieval_zh,29,2,63,17,0,16,96,96,63,79,17,0.0,0.20253164556962025,1.0,0.7974683544303798,0.65625
gpu4090,passage_retrieval_zh,29,3,68,15,0,13,96,96,68,81,15,0.0,0.16049382716049382,1.0,0.8395061728395061,0.7083333333333334
gpu4090,passage_retrieval_zh,29,4,81,14,0,1,96,96,81,82,14,0.0,0.012195121951219513,1.0,0.9878048780487805,0.84375
gpu4090,passage_retrieval_zh,29,5,63,19,0,14,96,96,63,77,19,0.0,0.18181818181818182,1.0,0.8181818181818182,0.65625
gpu4090,passage_retrieval_zh,29,6,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,29,7,65,23,0,8,96,96,65,73,23,0.0,0.1095890410958904,1.0,0.8904109589041096,0.6770833333333334
gpu4090,passage_retrieval_zh,3,0,40,27,0,29,96,96,40,69,27,0.0,0.42028985507246375,1.0,0.5797101449275363,0.4166666666666667
gpu4090,passage_retrieval_zh,3,1,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,3,2,55,16,0,25,96,96,55,80,16,0.0,0.3125,1.0,0.6875,0.5729166666666666
gpu4090,passage_retrieval_zh,3,3,46,24,0,26,96,96,46,72,24,0.0,0.3611111111111111,1.0,0.6388888888888888,0.4791666666666667
gpu4090,passage_retrieval_zh,3,4,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
gpu4090,passage_retrieval_zh,3,5,41,26,0,29,96,96,41,70,26,0.0,0.4142857142857143,1.0,0.5857142857142857,0.4270833333333333
gpu4090,passage_retrieval_zh,3,6,29,36,0,31,96,96,29,60,36,0.0,0.5166666666666667,1.0,0.48333333333333334,0.3020833333333333
gpu4090,passage_retrieval_zh,3,7,69,20,0,7,96,96,69,76,20,0.0,0.09210526315789473,1.0,0.9078947368421053,0.71875
gpu4090,passage_retrieval_zh,30,0,40,24,0,32,96,96,40,72,24,0.0,0.4444444444444444,1.0,0.5555555555555556,0.4166666666666667
gpu4090,passage_retrieval_zh,30,1,79,13,0,4,96,96,79,83,13,0.0,0.04819277108433735,1.0,0.9518072289156626,0.8229166666666666
gpu4090,passage_retrieval_zh,30,2,67,21,0,8,96,96,67,75,21,0.0,0.10666666666666667,1.0,0.8933333333333333,0.6979166666666666
gpu4090,passage_retrieval_zh,30,3,43,31,0,22,96,96,43,65,31,0.0,0.3384615384615385,1.0,0.6615384615384615,0.4479166666666667
gpu4090,passage_retrieval_zh,30,4,75,14,0,7,96,96,75,82,14,0.0,0.08536585365853659,1.0,0.9146341463414634,0.78125
gpu4090,passage_retrieval_zh,30,5,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
gpu4090,passage_retrieval_zh,30,6,40,30,0,26,96,96,40,66,30,0.0,0.3939393939393939,1.0,0.6060606060606061,0.4166666666666667
gpu4090,passage_retrieval_zh,30,7,40,27,0,29,96,96,40,69,27,0.0,0.42028985507246375,1.0,0.5797101449275363,0.4166666666666667
gpu4090,passage_retrieval_zh,31,0,57,23,0,16,96,96,57,73,23,0.0,0.2191780821917808,1.0,0.7808219178082192,0.59375
gpu4090,passage_retrieval_zh,31,1,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
gpu4090,passage_retrieval_zh,31,2,79,15,0,2,96,96,79,81,15,0.0,0.024691358024691357,1.0,0.9753086419753086,0.8229166666666666
gpu4090,passage_retrieval_zh,31,3,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
gpu4090,passage_retrieval_zh,31,4,72,19,0,5,96,96,72,77,19,0.0,0.06493506493506493,1.0,0.935064935064935,0.75
gpu4090,passage_retrieval_zh,31,5,37,26,0,33,96,96,37,70,26,0.0,0.4714285714285714,1.0,0.5285714285714286,0.3854166666666667
gpu4090,passage_retrieval_zh,31,6,73,16,0,7,96,96,73,80,16,0.0,0.0875,1.0,0.9125,0.7604166666666666
gpu4090,passage_retrieval_zh,31,7,52,23,0,21,96,96,52,73,23,0.0,0.2876712328767123,1.0,0.7123287671232876,0.5416666666666666
gpu4090,passage_retrieval_zh,4,0,61,19,0,16,96,96,61,77,19,0.0,0.2077922077922078,1.0,0.7922077922077922,0.6354166666666666
gpu4090,passage_retrieval_zh,4,1,52,20,0,24,96,96,52,76,20,0.0,0.3157894736842105,1.0,0.6842105263157895,0.5416666666666666
gpu4090,passage_retrieval_zh,4,2,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
gpu4090,passage_retrieval_zh,4,3,82,13,0,1,96,96,82,83,13,0.0,0.012048192771084338,1.0,0.9879518072289156,0.8541666666666666
gpu4090,passage_retrieval_zh,4,4,77,14,0,5,96,96,77,82,14,0.0,0.06097560975609756,1.0,0.9390243902439024,0.8020833333333334
gpu4090,passage_retrieval_zh,4,5,37,37,0,22,96,96,37,59,37,0.0,0.3728813559322034,1.0,0.6271186440677966,0.3854166666666667
gpu4090,passage_retrieval_zh,4,6,76,14,0,6,96,96,76,82,14,0.0,0.07317073170731707,1.0,0.926829268292683,0.7916666666666666
gpu4090,passage_retrieval_zh,4,7,42,30,0,24,96,96,42,66,30,0.0,0.36363636363636365,1.0,0.6363636363636364,0.4375
gpu4090,passage_retrieval_zh,5,0,69,18,0,9,96,96,69,78,18,0.0,0.11538461538461539,1.0,0.8846153846153846,0.71875
gpu4090,passage_retrieval_zh,5,1,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
gpu4090,passage_retrieval_zh,5,2,81,12,0,3,96,96,81,84,12,0.0,0.03571428571428571,1.0,0.9642857142857143,0.84375
gpu4090,passage_retrieval_zh,5,3,79,13,0,4,96,96,79,83,13,0.0,0.04819277108433735,1.0,0.9518072289156626,0.8229166666666666
gpu4090,passage_retrieval_zh,5,4,69,15,0,12,96,96,69,81,15,0.0,0.14814814814814814,1.0,0.8518518518518519,0.71875
