task,phase,kv_type,layer,kv_head,bucket,metric,true_positive,true_negative,false_positive,false_negative,total,false_positive_rate,false_negative_rate
samsum,prefill,v,8,2,bucketlast,gate_vs_mse_oracle,30,3,0,5,38,0.0,0.14285714285714285
samsum,prefill,v,8,2,bucketmiddle,gate_vs_mse_oracle,22,1,0,2,25,0.0,0.08333333333333333
samsum,prefill,v,8,3,bucketfirst,gate_vs_mse_oracle,21,10,0,3,34,0.0,0.125
samsum,prefill,v,8,3,bucketlast,gate_vs_mse_oracle,37,0,0,1,38,,0.02631578947368421
samsum,prefill,v,8,3,bucketmiddle,gate_vs_mse_oracle,24,0,0,0,24,,0.0
samsum,prefill,v,8,4,bucketfirst,gate_vs_mse_oracle,19,5,1,5,30,0.16666666666666666,0.20833333333333334
samsum,prefill,v,8,4,bucketlast,gate_vs_mse_oracle,19,7,0,11,37,0.0,0.36666666666666664
samsum,prefill,v,8,4,bucketmiddle,gate_vs_mse_oracle,15,5,0,9,29,0.0,0.375
samsum,prefill,v,8,5,bucketfirst,gate_vs_mse_oracle,24,10,0,3,37,0.0,0.1111111111111111
samsum,prefill,v,8,5,bucketlast,gate_vs_mse_oracle,26,1,0,1,28,0.0,0.037037037037037035
samsum,prefill,v,8,5,bucketmiddle,gate_vs_mse_oracle,29,0,0,2,31,,0.06451612903225806
samsum,prefill,v,8,6,bucketfirst,gate_vs_mse_oracle,12,14,0,5,31,0.0,0.29411764705882354
samsum,prefill,v,8,6,bucketlast,gate_vs_mse_oracle,17,5,0,6,28,0.0,0.2608695652173913
samsum,prefill,v,8,6,bucketmiddle,gate_vs_mse_oracle,22,5,0,10,37,0.0,0.3125
samsum,prefill,v,8,7,bucketfirst,gate_vs_mse_oracle,15,8,0,7,30,0.0,0.3181818181818182
samsum,prefill,v,8,7,bucketlast,gate_vs_mse_oracle,26,1,0,5,32,0.0,0.16129032258064516
samsum,prefill,v,8,7,bucketmiddle,gate_vs_mse_oracle,30,4,0,0,34,0.0,0.0
samsum,prefill,v,9,0,bucketfirst,gate_vs_mse_oracle,26,1,0,6,33,0.0,0.1875
samsum,prefill,v,9,0,bucketlast,gate_vs_mse_oracle,24,4,0,2,30,0.0,0.07692307692307693
samsum,prefill,v,9,0,bucketmiddle,gate_vs_mse_oracle,29,1,0,3,33,0.0,0.09375
samsum,prefill,v,9,1,bucketfirst,gate_vs_mse_oracle,10,12,0,6,28,0.0,0.375
samsum,prefill,v,9,1,bucketlast,gate_vs_mse_oracle,15,5,0,7,27,0.0,0.3181818181818182
samsum,prefill,v,9,1,bucketmiddle,gate_vs_mse_oracle,24,9,0,8,41,0.0,0.25
samsum,prefill,v,9,2,bucketfirst,gate_vs_mse_oracle,22,10,0,2,34,0.0,0.08333333333333333
samsum,prefill,v,9,2,bucketlast,gate_vs_mse_oracle,31,0,0,2,33,,0.06060606060606061
samsum,prefill,v,9,2,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
samsum,prefill,v,9,3,bucketfirst,gate_vs_mse_oracle,15,13,0,1,29,0.0,0.0625
samsum,prefill,v,9,3,bucketlast,gate_vs_mse_oracle,31,0,0,2,33,,0.06060606060606061
samsum,prefill,v,9,3,bucketmiddle,gate_vs_mse_oracle,31,2,0,1,34,0.0,0.03125
samsum,prefill,v,9,4,bucketfirst,gate_vs_mse_oracle,15,12,0,0,27,0.0,0.0
samsum,prefill,v,9,4,bucketlast,gate_vs_mse_oracle,30,1,0,2,33,0.0,0.0625
samsum,prefill,v,9,4,bucketmiddle,gate_vs_mse_oracle,36,0,0,0,36,,0.0
samsum,prefill,v,9,5,bucketfirst,gate_vs_mse_oracle,10,14,0,2,26,0.0,0.16666666666666666
samsum,prefill,v,9,5,bucketlast,gate_vs_mse_oracle,25,5,0,4,34,0.0,0.13793103448275862
samsum,prefill,v,9,5,bucketmiddle,gate_vs_mse_oracle,28,4,0,4,36,0.0,0.125
samsum,prefill,v,9,6,bucketfirst,gate_vs_mse_oracle,14,15,0,1,30,0.0,0.06666666666666667
samsum,prefill,v,9,6,bucketlast,gate_vs_mse_oracle,21,4,0,5,30,0.0,0.19230769230769232
samsum,prefill,v,9,6,bucketmiddle,gate_vs_mse_oracle,26,5,0,5,36,0.0,0.16129032258064516
samsum,prefill,v,9,7,bucketfirst,gate_vs_mse_oracle,15,6,0,12,33,0.0,0.4444444444444444
samsum,prefill,v,9,7,bucketlast,gate_vs_mse_oracle,18,6,0,8,32,0.0,0.3076923076923077
samsum,prefill,v,9,7,bucketmiddle,gate_vs_mse_oracle,21,3,0,7,31,0.0,0.25
samsum,prefill,v,10,0,bucketfirst,gate_vs_mse_oracle,15,13,0,0,28,0.0,0.0
samsum,prefill,v,10,0,bucketlast,gate_vs_mse_oracle,37,0,0,0,37,,0.0
samsum,prefill,v,10,0,bucketmiddle,gate_vs_mse_oracle,30,1,0,0,31,0.0,0.0
samsum,prefill,v,10,1,bucketfirst,gate_vs_mse_oracle,18,13,0,2,33,0.0,0.1
samsum,prefill,v,10,1,bucketlast,gate_vs_mse_oracle,27,2,0,9,38,0.0,0.25
samsum,prefill,v,10,1,bucketmiddle,gate_vs_mse_oracle,20,4,0,1,25,0.0,0.047619047619047616
samsum,prefill,v,10,2,bucketfirst,gate_vs_mse_oracle,15,13,0,2,30,0.0,0.11764705882352941
samsum,prefill,v,10,2,bucketlast,gate_vs_mse_oracle,23,3,0,2,28,0.0,0.08
samsum,prefill,v,10,2,bucketmiddle,gate_vs_mse_oracle,36,2,0,0,38,0.0,0.0
samsum,prefill,v,10,3,bucketfirst,gate_vs_mse_oracle,21,13,0,1,35,0.0,0.045454545454545456
samsum,prefill,v,10,3,bucketlast,gate_vs_mse_oracle,22,2,0,2,26,0.0,0.08333333333333333
samsum,prefill,v,10,3,bucketmiddle,gate_vs_mse_oracle,32,1,0,2,35,0.0,0.058823529411764705
samsum,prefill,v,10,4,bucketfirst,gate_vs_mse_oracle,10,16,0,7,33,0.0,0.4117647058823529
samsum,prefill,v,10,4,bucketlast,gate_vs_mse_oracle,22,3,0,4,29,0.0,0.15384615384615385
samsum,prefill,v,10,4,bucketmiddle,gate_vs_mse_oracle,28,1,0,5,34,0.0,0.15151515151515152
samsum,prefill,v,10,5,bucketfirst,gate_vs_mse_oracle,21,9,0,8,38,0.0,0.27586206896551724
samsum,prefill,v,10,5,bucketlast,gate_vs_mse_oracle,22,6,0,2,30,0.0,0.08333333333333333
samsum,prefill,v,10,5,bucketmiddle,gate_vs_mse_oracle,23,2,0,3,28,0.0,0.11538461538461539
samsum,prefill,v,10,6,bucketfirst,gate_vs_mse_oracle,18,12,0,1,31,0.0,0.05263157894736842
samsum,prefill,v,10,6,bucketlast,gate_vs_mse_oracle,33,2,0,2,37,0.0,0.05714285714285714
samsum,prefill,v,10,6,bucketmiddle,gate_vs_mse_oracle,23,2,0,3,28,0.0,0.11538461538461539
samsum,prefill,v,10,7,bucketfirst,gate_vs_mse_oracle,22,12,0,0,34,0.0,0.0
samsum,prefill,v,10,7,bucketlast,gate_vs_mse_oracle,33,0,0,0,33,,0.0
samsum,prefill,v,10,7,bucketmiddle,gate_vs_mse_oracle,29,0,0,0,29,,0.0
samsum,prefill,v,11,0,bucketfirst,gate_vs_mse_oracle,24,12,0,0,36,0.0,0.0
samsum,prefill,v,11,0,bucketlast,gate_vs_mse_oracle,17,5,0,2,24,0.0,0.10526315789473684
samsum,prefill,v,11,0,bucketmiddle,gate_vs_mse_oracle,33,1,0,2,36,0.0,0.05714285714285714
samsum,prefill,v,11,1,bucketfirst,gate_vs_mse_oracle,12,14,0,3,29,0.0,0.2
samsum,prefill,v,11,1,bucketlast,gate_vs_mse_oracle,24,4,0,3,31,0.0,0.1111111111111111
samsum,prefill,v,11,1,bucketmiddle,gate_vs_mse_oracle,29,3,0,4,36,0.0,0.12121212121212122
samsum,prefill,v,11,2,bucketfirst,gate_vs_mse_oracle,25,12,0,0,37,0.0,0.0
samsum,prefill,v,11,2,bucketlast,gate_vs_mse_oracle,29,0,0,1,30,,0.03333333333333333
samsum,prefill,v,11,2,bucketmiddle,gate_vs_mse_oracle,27,1,0,1,29,0.0,0.03571428571428571
samsum,prefill,v,11,3,bucketfirst,gate_vs_mse_oracle,17,11,4,1,33,0.26666666666666666,0.05555555555555555
samsum,prefill,v,11,3,bucketlast,gate_vs_mse_oracle,27,2,0,1,30,0.0,0.03571428571428571
samsum,prefill,v,11,3,bucketmiddle,gate_vs_mse_oracle,23,4,0,6,33,0.0,0.20689655172413793
samsum,prefill,v,11,4,bucketfirst,gate_vs_mse_oracle,19,10,0,2,31,0.0,0.09523809523809523
samsum,prefill,v,11,4,bucketlast,gate_vs_mse_oracle,34,1,0,0,35,0.0,0.0
samsum,prefill,v,11,4,bucketmiddle,gate_vs_mse_oracle,29,0,0,1,30,,0.03333333333333333
samsum,prefill,v,11,5,bucketfirst,gate_vs_mse_oracle,8,14,0,4,26,0.0,0.3333333333333333
samsum,prefill,v,11,5,bucketlast,gate_vs_mse_oracle,28,3,0,4,35,0.0,0.125
samsum,prefill,v,11,5,bucketmiddle,gate_vs_mse_oracle,29,2,1,3,35,0.3333333333333333,0.09375
samsum,prefill,v,11,6,bucketfirst,gate_vs_mse_oracle,23,6,7,2,38,0.5384615384615384,0.08
samsum,prefill,v,11,6,bucketlast,gate_vs_mse_oracle,23,4,0,2,29,0.0,0.08
samsum,prefill,v,11,6,bucketmiddle,gate_vs_mse_oracle,27,2,0,0,29,0.0,0.0
samsum,prefill,v,11,7,bucketfirst,gate_vs_mse_oracle,21,14,0,0,35,0.0,0.0
samsum,prefill,v,11,7,bucketlast,gate_vs_mse_oracle,23,3,0,3,29,0.0,0.11538461538461539
samsum,prefill,v,11,7,bucketmiddle,gate_vs_mse_oracle,21,4,0,7,32,0.0,0.25
samsum,prefill,v,12,0,bucketfirst,gate_vs_mse_oracle,13,3,0,11,27,0.0,0.4583333333333333
samsum,prefill,v,12,0,bucketlast,gate_vs_mse_oracle,25,4,0,3,32,0.0,0.10714285714285714
samsum,prefill,v,12,0,bucketmiddle,gate_vs_mse_oracle,24,4,0,9,37,0.0,0.2727272727272727
samsum,prefill,v,12,1,bucketfirst,gate_vs_mse_oracle,8,14,1,6,29,0.06666666666666667,0.42857142857142855
samsum,prefill,v,12,1,bucketlast,gate_vs_mse_oracle,18,0,0,14,32,,0.4375
samsum,prefill,v,12,1,bucketmiddle,gate_vs_mse_oracle,27,4,0,4,35,0.0,0.12903225806451613
samsum,prefill,v,12,2,bucketfirst,gate_vs_mse_oracle,22,2,0,14,38,0.0,0.3888888888888889
samsum,prefill,v,12,2,bucketlast,gate_vs_mse_oracle,21,4,0,5,30,0.0,0.19230769230769232
samsum,prefill,v,12,2,bucketmiddle,gate_vs_mse_oracle,21,2,1,4,28,0.3333333333333333,0.16
samsum,prefill,v,12,3,bucketfirst,gate_vs_mse_oracle,19,12,0,0,31,0.0,0.0
samsum,prefill,v,12,3,bucketlast,gate_vs_mse_oracle,34,0,0,0,34,,0.0
samsum,prefill,v,12,3,bucketmiddle,gate_vs_mse_oracle,31,0,0,0,31,,0.0
samsum,prefill,v,12,4,bucketfirst,gate_vs_mse_oracle,18,12,0,2,32,0.0,0.1
samsum,prefill,v,12,4,bucketlast,gate_vs_mse_oracle,33,1,0,1,35,0.0,0.029411764705882353
samsum,prefill,v,12,4,bucketmiddle,gate_vs_mse_oracle,27,1,0,1,29,0.0,0.03571428571428571
samsum,prefill,v,12,5,bucketfirst,gate_vs_mse_oracle,20,14,0,4,38,0.0,0.16666666666666666
samsum,prefill,v,12,5,bucketlast,gate_vs_mse_oracle,20,3,2,6,31,0.4,0.23076923076923078
samsum,prefill,v,12,5,bucketmiddle,gate_vs_mse_oracle,21,1,0,5,27,0.0,0.19230769230769232
samsum,prefill,v,12,6,bucketfirst,gate_vs_mse_oracle,14,1,0,11,26,0.0,0.44
samsum,prefill,v,12,6,bucketlast,gate_vs_mse_oracle,30,4,0,7,41,0.0,0.1891891891891892
samsum,prefill,v,12,6,bucketmiddle,gate_vs_mse_oracle,21,3,0,5,29,0.0,0.19230769230769232
samsum,prefill,v,12,7,bucketfirst,gate_vs_mse_oracle,17,12,0,1,30,0.0,0.05555555555555555
samsum,prefill,v,12,7,bucketlast,gate_vs_mse_oracle,32,0,0,0,32,,0.0
samsum,prefill,v,12,7,bucketmiddle,gate_vs_mse_oracle,33,1,0,0,34,0.0,0.0
samsum,prefill,v,13,0,bucketfirst,gate_vs_mse_oracle,16,8,0,6,30,0.0,0.2727272727272727
samsum,prefill,v,13,0,bucketlast,gate_vs_mse_oracle,33,0,0,5,38,,0.13157894736842105
samsum,prefill,v,13,0,bucketmiddle,gate_vs_mse_oracle,27,0,0,1,28,,0.03571428571428571
samsum,prefill,v,13,1,bucketfirst,gate_vs_mse_oracle,16,13,0,1,30,0.0,0.058823529411764705
samsum,prefill,v,13,1,bucketlast,gate_vs_mse_oracle,21,6,0,3,30,0.0,0.125
samsum,prefill,v,13,1,bucketmiddle,gate_vs_mse_oracle,27,5,0,4,36,0.0,0.12903225806451613
samsum,prefill,v,13,2,bucketfirst,gate_vs_mse_oracle,17,0,0,13,30,,0.43333333333333335
samsum,prefill,v,13,2,bucketlast,gate_vs_mse_oracle,25,6,0,4,35,0.0,0.13793103448275862
samsum,prefill,v,13,2,bucketmiddle,gate_vs_mse_oracle,25,4,0,2,31,0.0,0.07407407407407407
samsum,prefill,v,13,3,bucketfirst,gate_vs_mse_oracle,12,15,1,0,28,0.0625,0.0
samsum,prefill,v,13,3,bucketlast,gate_vs_mse_oracle,23,4,0,9,36,0.0,0.28125
samsum,prefill,v,13,3,bucketmiddle,gate_vs_mse_oracle,15,5,0,12,32,0.0,0.4444444444444444
samsum,prefill,v,13,4,bucketfirst,gate_vs_mse_oracle,18,14,0,2,34,0.0,0.1
samsum,prefill,v,13,4,bucketlast,gate_vs_mse_oracle,29,3,0,2,34,0.0,0.06451612903225806
samsum,prefill,v,13,4,bucketmiddle,gate_vs_mse_oracle,24,0,0,4,28,,0.14285714285714285
samsum,prefill,v,13,5,bucketfirst,gate_vs_mse_oracle,10,13,0,6,29,0.0,0.375
samsum,prefill,v,13,5,bucketlast,gate_vs_mse_oracle,18,2,0,5,25,0.0,0.21739130434782608
samsum,prefill,v,13,5,bucketmiddle,gate_vs_mse_oracle,16,8,0,18,42,0.0,0.5294117647058824
samsum,prefill,v,13,6,bucketfirst,gate_vs_mse_oracle,19,15,0,2,36,0.0,0.09523809523809523
samsum,prefill,v,13,6,bucketlast,gate_vs_mse_oracle,20,6,0,4,30,0.0,0.16666666666666666
samsum,prefill,v,13,6,bucketmiddle,gate_vs_mse_oracle,22,2,1,5,30,0.3333333333333333,0.18518518518518517
samsum,prefill,v,13,7,bucketfirst,gate_vs_mse_oracle,25,12,0,2,39,0.0,0.07407407407407407
samsum,prefill,v,13,7,bucketlast,gate_vs_mse_oracle,24,0,0,3,27,,0.1111111111111111
samsum,prefill,v,13,7,bucketmiddle,gate_vs_mse_oracle,29,1,0,0,30,0.0,0.0
samsum,prefill,v,14,0,bucketfirst,gate_vs_mse_oracle,14,18,0,2,34,0.0,0.125
samsum,prefill,v,14,0,bucketlast,gate_vs_mse_oracle,22,6,0,6,34,0.0,0.21428571428571427
samsum,prefill,v,14,0,bucketmiddle,gate_vs_mse_oracle,15,6,0,7,28,0.0,0.3181818181818182
samsum,prefill,v,14,1,bucketfirst,gate_vs_mse_oracle,8,14,0,4,26,0.0,0.3333333333333333
samsum,prefill,v,14,1,bucketlast,gate_vs_mse_oracle,21,6,0,6,33,0.0,0.2222222222222222
samsum,prefill,v,14,1,bucketmiddle,gate_vs_mse_oracle,20,7,1,9,37,0.125,0.3103448275862069
samsum,prefill,v,14,2,bucketfirst,gate_vs_mse_oracle,17,12,0,0,29,0.0,0.0
samsum,prefill,v,14,2,bucketlast,gate_vs_mse_oracle,34,1,0,0,35,0.0,0.0
samsum,prefill,v,14,2,bucketmiddle,gate_vs_mse_oracle,32,0,0,0,32,,0.0
samsum,prefill,v,14,3,bucketfirst,gate_vs_mse_oracle,12,13,1,1,27,0.07142857142857142,0.07692307692307693
samsum,prefill,v,14,3,bucketlast,gate_vs_mse_oracle,20,8,0,5,33,0.0,0.2
samsum,prefill,v,14,3,bucketmiddle,gate_vs_mse_oracle,23,5,0,8,36,0.0,0.25806451612903225
samsum,prefill,v,14,4,bucketfirst,gate_vs_mse_oracle,19,12,0,0,31,0.0,0.0
samsum,prefill,v,14,4,bucketlast,gate_vs_mse_oracle,27,1,0,1,29,0.0,0.03571428571428571
samsum,prefill,v,14,4,bucketmiddle,gate_vs_mse_oracle,34,1,0,1,36,0.0,0.02857142857142857
samsum,prefill,v,14,5,bucketfirst,gate_vs_mse_oracle,15,12,0,3,30,0.0,0.16666666666666666
samsum,prefill,v,14,5,bucketlast,gate_vs_mse_oracle,30,2,0,2,34,0.0,0.0625
samsum,prefill,v,14,5,bucketmiddle,gate_vs_mse_oracle,26,1,0,5,32,0.0,0.16129032258064516
samsum,prefill,v,14,6,bucketfirst,gate_vs_mse_oracle,24,14,0,1,39,0.0,0.04
samsum,prefill,v,14,6,bucketlast,gate_vs_mse_oracle,29,3,0,4,36,0.0,0.12121212121212122
samsum,prefill,v,14,6,bucketmiddle,gate_vs_mse_oracle,17,2,0,2,21,0.0,0.10526315789473684
samsum,prefill,v,14,7,bucketfirst,gate_vs_mse_oracle,17,12,0,2,31,0.0,0.10526315789473684
samsum,prefill,v,14,7,bucketlast,gate_vs_mse_oracle,22,3,0,5,30,0.0,0.18518518518518517
samsum,prefill,v,14,7,bucketmiddle,gate_vs_mse_oracle,31,0,0,4,35,,0.11428571428571428
samsum,prefill,v,15,0,bucketfirst,gate_vs_mse_oracle,17,16,0,1,34,0.0,0.05555555555555555
samsum,prefill,v,15,0,bucketlast,gate_vs_mse_oracle,24,1,0,10,35,0.0,0.29411764705882354
samsum,prefill,v,15,0,bucketmiddle,gate_vs_mse_oracle,22,1,0,4,27,0.0,0.15384615384615385
samsum,prefill,v,15,1,bucketfirst,gate_vs_mse_oracle,15,3,0,10,28,0.0,0.4
samsum,prefill,v,15,1,bucketlast,gate_vs_mse_oracle,30,0,0,3,33,,0.09090909090909091
samsum,prefill,v,15,1,bucketmiddle,gate_vs_mse_oracle,33,1,0,1,35,0.0,0.029411764705882353
samsum,prefill,v,15,2,bucketfirst,gate_vs_mse_oracle,16,15,0,3,34,0.0,0.15789473684210525
samsum,prefill,v,15,2,bucketlast,gate_vs_mse_oracle,20,0,0,4,24,,0.16666666666666666
samsum,prefill,v,15,2,bucketmiddle,gate_vs_mse_oracle,24,5,0,9,38,0.0,0.2727272727272727
samsum,prefill,v,15,3,bucketfirst,gate_vs_mse_oracle,7,15,0,8,30,0.0,0.5333333333333333
samsum,prefill,v,15,3,bucketlast,gate_vs_mse_oracle,20,8,0,10,38,0.0,0.3333333333333333
samsum,prefill,v,15,3,bucketmiddle,gate_vs_mse_oracle,16,7,0,5,28,0.0,0.23809523809523808
samsum,prefill,v,15,4,bucketfirst,gate_vs_mse_oracle,9,14,0,4,27,0.0,0.3076923076923077
samsum,prefill,v,15,4,bucketlast,gate_vs_mse_oracle,21,1,0,7,29,0.0,0.25
samsum,prefill,v,15,4,bucketmiddle,gate_vs_mse_oracle,33,1,0,6,40,0.0,0.15384615384615385
samsum,prefill,v,15,5,bucketfirst,gate_vs_mse_oracle,11,13,0,4,28,0.0,0.26666666666666666
samsum,prefill,v,15,5,bucketlast,gate_vs_mse_oracle,17,5,0,5,27,0.0,0.22727272727272727
samsum,prefill,v,15,5,bucketmiddle,gate_vs_mse_oracle,32,5,0,4,41,0.0,0.1111111111111111
samsum,prefill,v,15,6,bucketfirst,gate_vs_mse_oracle,12,2,13,7,34,0.8666666666666667,0.3684210526315789
samsum,prefill,v,15,6,bucketlast,gate_vs_mse_oracle,21,4,0,5,30,0.0,0.19230769230769232
samsum,prefill,v,15,6,bucketmiddle,gate_vs_mse_oracle,25,3,0,4,32,0.0,0.13793103448275862
samsum,prefill,v,15,7,bucketfirst,gate_vs_mse_oracle,17,12,0,2,31,0.0,0.10526315789473684
samsum,prefill,v,15,7,bucketlast,gate_vs_mse_oracle,25,3,0,3,31,0.0,0.10714285714285714
samsum,prefill,v,15,7,bucketmiddle,gate_vs_mse_oracle,32,1,0,1,34,0.0,0.030303030303030304
samsum,prefill,v,16,0,bucketfirst,gate_vs_mse_oracle,15,12,0,3,30,0.0,0.16666666666666666
samsum,prefill,v,16,0,bucketlast,gate_vs_mse_oracle,26,2,0,3,31,0.0,0.10344827586206896
samsum,prefill,v,16,0,bucketmiddle,gate_vs_mse_oracle,24,5,1,5,35,0.16666666666666666,0.1724137931034483
samsum,prefill,v,16,1,bucketfirst,gate_vs_mse_oracle,19,12,0,2,33,0.0,0.09523809523809523
samsum,prefill,v,16,1,bucketlast,gate_vs_mse_oracle,38,0,0,1,39,,0.02564102564102564
samsum,prefill,v,16,1,bucketmiddle,gate_vs_mse_oracle,22,1,0,1,24,0.0,0.043478260869565216
samsum,prefill,v,16,2,bucketfirst,gate_vs_mse_oracle,11,15,0,7,33,0.0,0.3888888888888889
samsum,prefill,v,16,2,bucketlast,gate_vs_mse_oracle,16,3,0,6,25,0.0,0.2727272727272727
samsum,prefill,v,16,2,bucketmiddle,gate_vs_mse_oracle,22,6,1,9,38,0.14285714285714285,0.2903225806451613
samsum,prefill,v,16,3,bucketfirst,gate_vs_mse_oracle,20,12,0,0,32,0.0,0.0
samsum,prefill,v,16,3,bucketlast,gate_vs_mse_oracle,30,1,0,1,32,0.0,0.03225806451612903
samsum,prefill,v,16,3,bucketmiddle,gate_vs_mse_oracle,31,1,0,0,32,0.0,0.0
samsum,prefill,v,16,4,bucketfirst,gate_vs_mse_oracle,16,14,0,2,32,0.0,0.1111111111111111
samsum,prefill,v,16,4,bucketlast,gate_vs_mse_oracle,21,7,0,7,35,0.0,0.25
samsum,prefill,v,16,4,bucketmiddle,gate_vs_mse_oracle,22,2,0,5,29,0.0,0.18518518518518517
samsum,prefill,v,16,5,bucketfirst,gate_vs_mse_oracle,16,13,0,3,32,0.0,0.15789473684210525
samsum,prefill,v,16,5,bucketlast,gate_vs_mse_oracle,27,3,0,3,33,0.0,0.1
samsum,prefill,v,16,5,bucketmiddle,gate_vs_mse_oracle,26,3,0,2,31,0.0,0.07142857142857142
samsum,prefill,v,16,6,bucketfirst,gate_vs_mse_oracle,19,14,0,1,34,0.0,0.05
samsum,prefill,v,16,6,bucketlast,gate_vs_mse_oracle,23,6,0,2,31,0.0,0.08
samsum,prefill,v,16,6,bucketmiddle,gate_vs_mse_oracle,25,3,0,3,31,0.0,0.10714285714285714
samsum,prefill,v,16,7,bucketfirst,gate_vs_mse_oracle,23,14,0,1,38,0.0,0.041666666666666664
samsum,prefill,v,16,7,bucketlast,gate_vs_mse_oracle,28,1,0,0,29,0.0,0.0
samsum,prefill,v,16,7,bucketmiddle,gate_vs_mse_oracle,25,3,0,1,29,0.0,0.038461538461538464
samsum,prefill,v,17,0,bucketfirst,gate_vs_mse_oracle,16,15,0,2,33,0.0,0.1111111111111111
samsum,prefill,v,17,0,bucketlast,gate_vs_mse_oracle,20,5,0,4,29,0.0,0.16666666666666666
samsum,prefill,v,17,0,bucketmiddle,gate_vs_mse_oracle,24,4,1,5,34,0.2,0.1724137931034483
samsum,prefill,v,17,1,bucketfirst,gate_vs_mse_oracle,12,13,0,4,29,0.0,0.25
samsum,prefill,v,17,1,bucketlast,gate_vs_mse_oracle,17,3,0,7,27,0.0,0.2916666666666667
samsum,prefill,v,17,1,bucketmiddle,gate_vs_mse_oracle,29,5,0,6,40,0.0,0.17142857142857143
samsum,prefill,v,17,2,bucketfirst,gate_vs_mse_oracle,17,13,0,1,31,0.0,0.05555555555555555
samsum,prefill,v,17,2,bucketlast,gate_vs_mse_oracle,29,3,0,5,37,0.0,0.14705882352941177
samsum,prefill,v,17,2,bucketmiddle,gate_vs_mse_oracle,25,2,0,1,28,0.0,0.038461538461538464
samsum,prefill,v,17,3,bucketfirst,gate_vs_mse_oracle,18,12,0,3,33,0.0,0.14285714285714285
samsum,prefill,v,17,3,bucketlast,gate_vs_mse_oracle,33,1,0,0,34,0.0,0.0
samsum,prefill,v,17,3,bucketmiddle,gate_vs_mse_oracle,24,2,1,2,29,0.3333333333333333,0.07692307692307693
samsum,prefill,v,17,4,bucketfirst,gate_vs_mse_oracle,11,12,0,6,29,0.0,0.35294117647058826
samsum,prefill,v,17,4,bucketlast,gate_vs_mse_oracle,23,5,0,6,34,0.0,0.20689655172413793
samsum,prefill,v,17,4,bucketmiddle,gate_vs_mse_oracle,26,3,0,4,33,0.0,0.13333333333333333
samsum,prefill,v,17,5,bucketfirst,gate_vs_mse_oracle,10,14,0,7,31,0.0,0.4117647058823529
samsum,prefill,v,17,5,bucketlast,gate_vs_mse_oracle,21,4,0,9,34,0.0,0.3
samsum,prefill,v,17,5,bucketmiddle,gate_vs_mse_oracle,19,1,0,11,31,0.0,0.36666666666666664
samsum,prefill,v,17,6,bucketfirst,gate_vs_mse_oracle,14,16,0,4,34,0.0,0.2222222222222222
samsum,prefill,v,17,6,bucketlast,gate_vs_mse_oracle,15,8,0,5,28,0.0,0.25
samsum,prefill,v,17,6,bucketmiddle,gate_vs_mse_oracle,23,3,0,8,34,0.0,0.25806451612903225
samsum,prefill,v,17,7,bucketfirst,gate_vs_mse_oracle,17,16,0,2,35,0.0,0.10526315789473684
samsum,prefill,v,17,7,bucketlast,gate_vs_mse_oracle,20,3,0,9,32,0.0,0.3103448275862069
samsum,prefill,v,17,7,bucketmiddle,gate_vs_mse_oracle,19,7,0,3,29,0.0,0.13636363636363635
samsum,prefill,v,18,0,bucketfirst,gate_vs_mse_oracle,14,13,0,5,32,0.0,0.2631578947368421
samsum,prefill,v,18,0,bucketlast,gate_vs_mse_oracle,22,0,0,6,28,,0.21428571428571427
samsum,prefill,v,18,0,bucketmiddle,gate_vs_mse_oracle,32,1,0,3,36,0.0,0.08571428571428572
samsum,prefill,v,18,1,bucketfirst,gate_vs_mse_oracle,14,12,0,3,29,0.0,0.17647058823529413
samsum,prefill,v,18,1,bucketlast,gate_vs_mse_oracle,32,2,0,2,36,0.0,0.058823529411764705
samsum,prefill,v,18,1,bucketmiddle,gate_vs_mse_oracle,24,2,0,5,31,0.0,0.1724137931034483
samsum,prefill,v,18,2,bucketfirst,gate_vs_mse_oracle,10,16,0,1,27,0.0,0.09090909090909091
samsum,prefill,v,18,2,bucketlast,gate_vs_mse_oracle,33,3,0,3,39,0.0,0.08333333333333333
samsum,prefill,v,18,2,bucketmiddle,gate_vs_mse_oracle,25,3,0,2,30,0.0,0.07407407407407407
samsum,prefill,v,18,3,bucketfirst,gate_vs_mse_oracle,15,13,0,1,29,0.0,0.0625
samsum,prefill,v,18,3,bucketlast,gate_vs_mse_oracle,30,0,0,2,32,,0.0625
samsum,prefill,v,18,3,bucketmiddle,gate_vs_mse_oracle,28,3,0,4,35,0.0,0.125
samsum,prefill,v,18,4,bucketfirst,gate_vs_mse_oracle,11,14,0,5,30,0.0,0.3125
samsum,prefill,v,18,4,bucketlast,gate_vs_mse_oracle,22,1,0,5,28,0.0,0.18518518518518517
samsum,prefill,v,18,4,bucketmiddle,gate_vs_mse_oracle,16,8,0,14,38,0.0,0.4666666666666667
samsum,prefill,v,18,5,bucketfirst,gate_vs_mse_oracle,12,14,0,5,31,0.0,0.29411764705882354
samsum,prefill,v,18,5,bucketlast,gate_vs_mse_oracle,24,5,0,2,31,0.0,0.07692307692307693
samsum,prefill,v,18,5,bucketmiddle,gate_vs_mse_oracle,27,1,0,6,34,0.0,0.18181818181818182
