task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std,min,max
gsm8k,prefill,v,15,0,last,relative_benefit,34,0.46629191067191894,0.2977851818446797,-0.049178653655960546,0.9316739661648118
gsm8k,prefill,v,15,0,middle,relative_benefit,22,0.6656965720113068,0.17291276238007883,0.3401795750294777,0.93881799808855
gsm8k,prefill,v,15,1,first,relative_benefit,24,0.4819788735754423,0.26270435764560407,0.0,0.9999999999169101
gsm8k,prefill,v,15,1,last,relative_benefit,27,0.6274504531672759,0.2200584598384251,0.1208152940757677,0.8837168822395332
gsm8k,prefill,v,15,1,middle,relative_benefit,29,0.7257838551764956,0.16264393050168408,0.23676937653645197,0.9999999999773235
gsm8k,prefill,v,15,2,first,relative_benefit,23,0.23941290042211458,0.28194210876786746,0.0,0.7909987404769091
gsm8k,prefill,v,15,2,last,relative_benefit,28,0.4732307639941863,0.3059448378796184,0.0,0.9999999999753902
gsm8k,prefill,v,15,2,middle,relative_benefit,29,0.4181237532215508,0.25557780001091257,0.0,0.9999999999078125
gsm8k,prefill,v,15,3,first,relative_benefit,30,0.22853469673115942,0.3171663641073004,0.0,0.9999999999774897
gsm8k,prefill,v,15,3,last,relative_benefit,21,0.45682775929032327,0.30872385919933404,0.0,0.9999999999542184
gsm8k,prefill,v,15,3,middle,relative_benefit,29,0.3572122759100633,0.3255521814973308,0.0,0.9435318981875631
gsm8k,prefill,v,15,4,first,relative_benefit,27,0.22582636517417995,0.29209839218668215,0.0,0.9999999999906884
gsm8k,prefill,v,15,4,last,relative_benefit,26,0.5029580710362207,0.3187431608466139,0.0,0.99999999997294
gsm8k,prefill,v,15,4,middle,relative_benefit,27,0.4345919429234012,0.26897678727634955,0.0,0.9999999999656185
gsm8k,prefill,v,15,5,first,relative_benefit,25,0.3142310328489414,0.311512499597572,0.0,0.999999999983441
gsm8k,prefill,v,15,5,last,relative_benefit,28,0.5708864211368752,0.21524651611636303,0.0,0.921041003725711
gsm8k,prefill,v,15,5,middle,relative_benefit,27,0.6679709033549242,0.192876925838443,0.0,0.9085539268180296
gsm8k,prefill,v,15,6,first,relative_benefit,28,-2.5933159613201875,4.786566857358366,-14.720355704465904,0.7537923426281212
gsm8k,prefill,v,15,6,last,relative_benefit,22,0.524779914126661,0.25523343383124253,0.0,0.9999999999662736
gsm8k,prefill,v,15,6,middle,relative_benefit,30,0.5913077729430641,0.2254515042161669,0.0,0.8910778532552447
gsm8k,prefill,v,15,7,first,relative_benefit,28,0.335736215857675,0.3303937968562664,0.0,0.8819927776860372
gsm8k,prefill,v,15,7,last,relative_benefit,25,0.46901527914793734,0.3142235754852056,0.0,0.9999999999765724
gsm8k,prefill,v,15,7,middle,relative_benefit,27,0.6059607723426004,0.24970952738727703,0.0,0.9116750148393946
gsm8k,prefill,v,16,0,first,relative_benefit,26,0.2957939417590518,0.3180233948242839,0.0,0.8875725007547719
gsm8k,prefill,v,16,0,last,relative_benefit,31,0.546315781536858,0.3288116019104481,0.0,0.9999999999835217
gsm8k,prefill,v,16,0,middle,relative_benefit,23,0.5282035169631131,0.29340222786896597,0.0,0.9999999999665677
gsm8k,prefill,v,16,1,first,relative_benefit,28,0.42740119363541584,0.3680302288379971,0.0,0.8581877737021734
gsm8k,prefill,v,16,1,last,relative_benefit,24,0.6194659673333094,0.2582763598339357,0.0,0.9999999999323769
gsm8k,prefill,v,16,1,middle,relative_benefit,28,0.6842126469547017,0.14611924786862726,0.21436044825558445,0.9239844621816029
gsm8k,prefill,v,16,2,first,relative_benefit,29,0.25099402415910926,0.2896869452498032,0.0,0.9999999999142054
gsm8k,prefill,v,16,2,last,relative_benefit,25,0.44715906626452684,0.303980364328256,0.0,0.9999999998789451
gsm8k,prefill,v,16,2,middle,relative_benefit,26,0.5330622245900343,0.2456805253968298,0.0,0.9999999998823396
gsm8k,prefill,v,16,3,first,relative_benefit,22,0.30901737445173283,0.3657959929480524,0.0,0.9999999999693933
gsm8k,prefill,v,16,3,last,relative_benefit,29,0.6561934516998462,0.1905344105600484,0.0,0.9999999999638725
gsm8k,prefill,v,16,3,middle,relative_benefit,29,0.5877601148608013,0.2207215105933076,0.0,0.948044567074005
gsm8k,prefill,v,16,4,first,relative_benefit,28,0.4549099606524755,0.3596033992681519,0.0,0.9999999999608219
gsm8k,prefill,v,16,4,last,relative_benefit,27,0.6108270248800624,0.1995430476477572,0.025710512725529194,0.9999999999580876
gsm8k,prefill,v,16,4,middle,relative_benefit,25,0.6846609611220101,0.14487906754447608,0.33815221348587343,0.9009116941179275
gsm8k,prefill,v,16,5,first,relative_benefit,24,0.27800287763133474,0.3740324243913312,0.0,0.9999999999584316
gsm8k,prefill,v,16,5,last,relative_benefit,32,0.5860440294587808,0.3097708307939898,0.0,0.9999999999710554
gsm8k,prefill,v,16,5,middle,relative_benefit,24,0.6075455082437378,0.26401444046005496,-0.011106105201417313,0.9999999999552147
gsm8k,prefill,v,16,6,first,relative_benefit,27,0.25482710175854784,0.33171621076508195,0.0,0.999999999886756
gsm8k,prefill,v,16,6,last,relative_benefit,24,0.5953290131699204,0.26083913633222117,0.0,0.999999999968781
gsm8k,prefill,v,16,6,middle,relative_benefit,29,0.6560818539331483,0.1722018601669415,0.23006816558854085,0.9999999999602022
gsm8k,prefill,v,16,7,first,relative_benefit,28,0.42837466022501364,0.3387633402144308,0.0,0.8965299634661641
gsm8k,prefill,v,16,7,last,relative_benefit,28,0.6950004089338625,0.16048805666569504,0.2553593167369938,0.9559379245119817
gsm8k,prefill,v,16,7,middle,relative_benefit,24,0.7411789104403693,0.1490144896735324,0.37406369028007813,0.9999999999545274
gsm8k,prefill,v,17,0,first,relative_benefit,25,0.3077932217643496,0.339449715175384,0.0,0.9334628663485014
gsm8k,prefill,v,17,0,last,relative_benefit,24,0.6547177712281361,0.22916175399167948,0.14252784215394593,0.9999999998848081
gsm8k,prefill,v,17,0,middle,relative_benefit,31,0.6646661494146436,0.1543007895247788,0.32105081605754465,0.9999999999455141
gsm8k,prefill,v,17,1,first,relative_benefit,27,0.3590433800068612,0.386907219516631,0.0,0.9999999999412091
gsm8k,prefill,v,17,1,last,relative_benefit,30,0.6470006380586645,0.1916276807703565,0.08731321526904719,0.9999999999713416
gsm8k,prefill,v,17,1,middle,relative_benefit,23,0.5141861000002187,0.2319337717896743,0.0,0.9372935270105239
gsm8k,prefill,v,17,2,first,relative_benefit,30,0.2567241512282589,0.318521790093084,0.0,0.9999999999617125
gsm8k,prefill,v,17,2,last,relative_benefit,22,0.4866684195976296,0.32807834876030467,0.0,0.8860660289838858
gsm8k,prefill,v,17,2,middle,relative_benefit,28,0.6753068395445184,0.21027890333929972,0.11327285420539634,0.999999999970072
gsm8k,prefill,v,17,3,first,relative_benefit,27,0.3394935292068601,0.2934332975075774,0.0,0.828302646939683
gsm8k,prefill,v,17,3,last,relative_benefit,25,0.616934733124609,0.21409082159088796,0.0,0.9999999999138364
gsm8k,prefill,v,17,3,middle,relative_benefit,28,0.6213033864810477,0.1637299153216633,0.2637099210839889,0.9052398638505814
gsm8k,prefill,v,17,4,first,relative_benefit,30,0.22066516906105055,0.32104875143225997,0.0,0.999999999976934
gsm8k,prefill,v,17,4,last,relative_benefit,23,0.4255924480022344,0.3084507276507611,0.0,0.9999999999741106
gsm8k,prefill,v,17,4,middle,relative_benefit,27,0.44227199014244317,0.32983375197310233,0.0,0.9999999999701848
gsm8k,prefill,v,17,5,first,relative_benefit,24,0.2885265827249116,0.33762374260951783,0.0,0.99999999996198
gsm8k,prefill,v,17,5,last,relative_benefit,29,0.5861597289222393,0.26845471669606846,0.0,0.9999999999575568
gsm8k,prefill,v,17,5,middle,relative_benefit,27,0.5613165601079833,0.19897907113907806,0.1982909028366191,0.9027925987058771
gsm8k,prefill,v,17,6,first,relative_benefit,26,0.2724424056565645,0.28463245788083924,0.0,0.8280127358727363
gsm8k,prefill,v,17,6,last,relative_benefit,27,0.5220340580281478,0.30785280409924737,0.0,0.95194164766856
gsm8k,prefill,v,17,6,middle,relative_benefit,27,0.6100096457663973,0.2130369382824347,0.0,0.9374477848460883
gsm8k,prefill,v,17,7,first,relative_benefit,27,0.32049932954049215,0.30422004099986305,0.0,0.9380081625140345
gsm8k,prefill,v,17,7,last,relative_benefit,32,0.5664448274764359,0.21953813459382113,0.0,0.9999999999339642
gsm8k,prefill,v,17,7,middle,relative_benefit,21,0.5455167367345923,0.20217119774278233,0.1538193955816462,0.9999999999707685
gsm8k,prefill,v,18,0,first,relative_benefit,22,0.3044689810646308,0.3201425445211553,0.0,0.8951559294425628
gsm8k,prefill,v,18,0,last,relative_benefit,25,0.5896019200727498,0.24180641649113152,0.0,0.9454105658645879
gsm8k,prefill,v,18,0,middle,relative_benefit,33,0.6291827104635132,0.197172096431069,0.16743000928256455,0.9008037699005773
gsm8k,prefill,v,18,1,first,relative_benefit,25,0.37017685543028345,0.38920919847209784,0.0,0.9581059209610533
gsm8k,prefill,v,18,1,last,relative_benefit,33,0.7208468425029558,0.26280948170367474,0.0,0.9874145122314628
gsm8k,prefill,v,18,1,middle,relative_benefit,22,0.7202457691014701,0.26613660225179564,0.0,0.9699394462290578
gsm8k,prefill,v,18,2,first,relative_benefit,25,0.23903699614658852,0.27945398993613685,0.0,0.7842674570782641
gsm8k,prefill,v,18,2,last,relative_benefit,31,0.6589151712938756,0.20248669544750658,0.24030022049328714,0.9999999999662403
gsm8k,prefill,v,18,2,middle,relative_benefit,24,0.6828047607686009,0.25638396603248026,0.0,0.9999999999875578
gsm8k,prefill,v,18,3,first,relative_benefit,27,0.45941447778644123,0.3732480507767432,0.0,0.9999999999456397
gsm8k,prefill,v,18,3,last,relative_benefit,30,0.5906447274642769,0.2551369355953504,0.0,0.9999999999447919
gsm8k,prefill,v,18,3,middle,relative_benefit,23,0.6016332440569937,0.17262281513377953,0.21836588338862972,0.8826633075124863
gsm8k,prefill,v,18,4,first,relative_benefit,27,0.2866356929079544,0.3747940263689107,0.0,0.9999999999771771
gsm8k,prefill,v,18,4,last,relative_benefit,30,0.3436209037607386,0.3192815960905504,0.0,0.9668317377221781
gsm8k,prefill,v,18,4,middle,relative_benefit,23,0.3626327275994926,0.2907949684477554,0.0,0.9999999999459974
gsm8k,prefill,v,18,5,first,relative_benefit,26,0.36498248848739484,0.3468262056045658,0.0,0.8780058259014507
gsm8k,prefill,v,18,5,last,relative_benefit,30,0.5570902516466159,0.2286107972081624,0.0,0.8794698513293746
gsm8k,prefill,v,18,5,middle,relative_benefit,24,0.559826213249359,0.22875744081325852,0.0,0.8663489910710788
gsm8k,prefill,v,18,6,first,relative_benefit,23,0.2556990714007246,0.29325865013463087,0.0,0.8042688723782284
gsm8k,prefill,v,18,6,last,relative_benefit,28,0.5970678347720374,0.29671795401528256,0.0,0.9999999999573357
gsm8k,prefill,v,18,6,middle,relative_benefit,29,0.664877376273603,0.2185206148035243,0.14275526828593044,0.9999999999558601
gsm8k,prefill,v,18,7,first,relative_benefit,24,0.23172724292561367,0.27552029333282685,0.0,0.9266110558837974
gsm8k,prefill,v,18,7,last,relative_benefit,27,0.5133076688039124,0.2858925158812823,0.0,0.9999999999208966
gsm8k,prefill,v,18,7,middle,relative_benefit,29,0.5966197014189795,0.22236534572608696,0.0,0.984753029015942
gsm8k,prefill,v,19,0,first,relative_benefit,25,0.3064699710296877,0.35336554324400965,0.0,0.8963620439790542
gsm8k,prefill,v,19,0,last,relative_benefit,27,0.4984518651151231,0.29189944484462954,0.0,0.9372882777178385
gsm8k,prefill,v,19,0,middle,relative_benefit,28,0.5893793105299645,0.2114565361119563,0.0,0.9531664156578677
gsm8k,prefill,v,19,1,first,relative_benefit,23,0.3073373662896783,0.3329850550329259,0.0,0.8518795692510639
gsm8k,prefill,v,19,1,last,relative_benefit,28,0.5875926651762897,0.16614454413188778,0.2127939804937389,0.8936888857208162
gsm8k,prefill,v,19,1,middle,relative_benefit,29,0.538883972257496,0.21752513698380957,0.0,0.9999999999771566
gsm8k,prefill,v,19,2,first,relative_benefit,23,0.19617518844213744,0.2582168488487509,0.0,0.8651429801004634
gsm8k,prefill,v,19,2,last,relative_benefit,27,0.6394475286474458,0.218409551691678,0.0,0.9237884918271603
gsm8k,prefill,v,19,2,middle,relative_benefit,30,0.715646662819463,0.17204322985942255,0.1938435814751962,0.999999999955854
gsm8k,prefill,v,19,3,first,relative_benefit,21,0.29047946671071473,0.35766733703383535,0.0,0.9319202054921523
gsm8k,prefill,v,19,3,last,relative_benefit,24,0.48900122566325877,0.2929856795172203,0.0,0.9665674991761336
gsm8k,prefill,v,19,3,middle,relative_benefit,35,0.471931840262941,0.3002807656894806,0.0,0.9999999999672414
gsm8k,prefill,v,19,4,first,relative_benefit,25,0.17129302824478054,0.2385557140399422,0.0,0.7645979181368516
gsm8k,prefill,v,19,4,last,relative_benefit,29,0.4625762974048654,0.27807435618212184,0.0,0.8703092919010327
gsm8k,prefill,v,19,4,middle,relative_benefit,26,0.5823643790449577,0.23982848179442845,0.0,0.9999999999626032
gsm8k,prefill,v,19,5,first,relative_benefit,31,0.4284081171873399,0.35747263187635187,0.0,0.999999999976218
gsm8k,prefill,v,19,5,last,relative_benefit,24,0.4364209099335372,0.31171879130743874,-0.039550792793242924,0.9999999999729338
gsm8k,prefill,v,19,5,middle,relative_benefit,25,0.5589130105789879,0.3029134080601941,0.0,0.9443034871705158
gsm8k,prefill,v,19,6,first,relative_benefit,26,0.1883597437691958,0.3171963694382638,0.0,0.9999999999765343
gsm8k,prefill,v,19,6,last,relative_benefit,27,0.515312279975984,0.33267215399164785,0.0,0.9999999999386925
gsm8k,prefill,v,19,6,middle,relative_benefit,27,0.5126044126972616,0.32315931349653215,0.0,0.9999999999655049
gsm8k,prefill,v,19,7,first,relative_benefit,24,0.34306590469395987,0.3657207162631491,0.0,0.8834464066390271
gsm8k,prefill,v,19,7,last,relative_benefit,31,0.7780754174824452,0.1198856603961962,0.45264345387893345,0.9999999999761944
gsm8k,prefill,v,19,7,middle,relative_benefit,25,0.8044528117703542,0.1089091534184477,0.5668573585787511,0.9999999999806314
gsm8k,prefill,v,20,0,first,relative_benefit,24,0.380323577278062,0.4061023067482583,0.0,0.9999999999756107
gsm8k,prefill,v,20,0,last,relative_benefit,32,0.4281904303212827,0.2928580836765003,0.0,0.999999999981424
gsm8k,prefill,v,20,0,middle,relative_benefit,24,0.562250170903369,0.2575569052607178,0.0,0.9999999999660624
gsm8k,prefill,v,20,1,first,relative_benefit,28,0.24983949874322617,0.31667533017408955,0.0,0.8694635776062343
gsm8k,prefill,v,20,1,last,relative_benefit,27,0.4548919422966423,0.242004875154392,0.0,0.8800209902031483
gsm8k,prefill,v,20,1,middle,relative_benefit,25,0.4831339012837395,0.3108446540300881,0.0,0.9999999999635498
gsm8k,prefill,v,20,2,first,relative_benefit,29,0.3393546320149389,0.3421200338522496,0.0,0.9999999999572632
gsm8k,prefill,v,20,2,last,relative_benefit,31,0.6800980619903717,0.1853747998897896,0.0,0.917381629359866
gsm8k,prefill,v,20,2,middle,relative_benefit,20,0.6393669908537182,0.1281690170002491,0.45387419251101674,0.9278719621026071
gsm8k,prefill,v,20,3,first,relative_benefit,32,0.37517376688333337,0.3450590518909649,0.0,0.9185143829995221
gsm8k,prefill,v,20,3,last,relative_benefit,25,0.5763090974440872,0.2541623812032381,0.0,0.999999999933367
gsm8k,prefill,v,20,3,middle,relative_benefit,23,0.5821009664532063,0.25749290518566287,0.0,0.9662433233861751
gsm8k,prefill,v,20,4,first,relative_benefit,25,0.3803469387063091,0.3533247579084733,0.0,0.9999999999836721
gsm8k,prefill,v,20,4,last,relative_benefit,22,0.6888688373911435,0.1889336224034242,0.2594331989394644,0.9647001599231024
gsm8k,prefill,v,20,4,middle,relative_benefit,33,0.7142609328863567,0.19250768939947974,0.2651228306920218,0.9782664754150593
gsm8k,prefill,v,20,5,first,relative_benefit,23,0.21657284396901605,0.35309492841444284,0.0,0.9999999999863872
gsm8k,prefill,v,20,5,last,relative_benefit,29,0.5114621603951366,0.35010016629640495,0.0,0.9999999999826622
gsm8k,prefill,v,20,5,middle,relative_benefit,28,0.5719550154191894,0.31067415240255586,0.0,0.9999999999814048
gsm8k,prefill,v,20,6,first,relative_benefit,29,0.33647777963677256,0.33286388443981046,0.0,0.9999999999425676
gsm8k,prefill,v,20,6,last,relative_benefit,28,0.5482790063906539,0.2609115439068747,0.0,0.9170177500317437
gsm8k,prefill,v,20,6,middle,relative_benefit,23,0.6244949404958073,0.23146782777398986,0.0,0.9999999999624124
gsm8k,prefill,v,20,7,first,relative_benefit,24,0.2985596010145675,0.34238464859269985,0.0,0.9999999999580208
gsm8k,prefill,v,20,7,last,relative_benefit,29,0.566121839577387,0.2786849015090887,0.0,0.9265809754529448
gsm8k,prefill,v,20,7,middle,relative_benefit,27,0.5330231760656081,0.21740798231863678,0.0,0.9172077980312278
gsm8k,prefill,v,21,0,first,relative_benefit,29,0.3804483864936757,0.36317520317149943,0.0,0.999999999928404
gsm8k,prefill,v,21,0,last,relative_benefit,21,0.5909473582080774,0.2866410081713227,0.0,0.9999999999403343
gsm8k,prefill,v,21,0,middle,relative_benefit,30,0.47598957835228795,0.2751504302439017,0.0,0.8318930394794632
gsm8k,prefill,v,21,1,first,relative_benefit,29,0.46348095029278025,0.35503487638572473,0.0,0.9210886092077415
gsm8k,prefill,v,21,1,last,relative_benefit,24,0.8185191881515171,0.11104046828837409,0.5267341520876303,0.9999999999906274
gsm8k,prefill,v,21,1,middle,relative_benefit,27,0.7969472938092904,0.14081588684525498,0.38756838702017765,0.9999999999900555
gsm8k,prefill,v,21,2,first,relative_benefit,24,0.38898265721906694,0.37587273188911396,0.0,0.9322961075975322
gsm8k,prefill,v,21,2,last,relative_benefit,28,0.7892685676838089,0.1638499514023479,0.28855879589438266,0.9999999999850067
gsm8k,prefill,v,21,2,middle,relative_benefit,28,0.8251169280495904,0.09088799381372023,0.6203576800725161,0.9881842067790823
gsm8k,prefill,v,21,3,first,relative_benefit,26,0.23544635378153306,0.3262015236933311,0.0,0.9999999999309805
gsm8k,prefill,v,21,3,last,relative_benefit,26,0.579317393958513,0.25859796406118385,0.0,0.9220610279405087
gsm8k,prefill,v,21,3,middle,relative_benefit,28,0.7482959397325569,0.13561424549501033,0.41043752725155486,0.9999999999342095
gsm8k,prefill,v,21,4,first,relative_benefit,25,0.33241644816387406,0.3571219939187927,0.0,0.9999999999296068
gsm8k,prefill,v,21,4,last,relative_benefit,31,0.651395590971191,0.19448812805111415,0.19222260335041322,0.9181991905760697
gsm8k,prefill,v,21,4,middle,relative_benefit,24,0.7709149202582033,0.10936146452472931,0.4839802102794994,0.9999999999445024
gsm8k,prefill,v,21,5,first,relative_benefit,33,0.33636763248768037,0.3829952565366405,0.0,0.9999999999787533
gsm8k,prefill,v,21,5,last,relative_benefit,24,0.453067310837241,0.3204030484891243,0.0,0.9382437960609499
gsm8k,prefill,v,21,5,middle,relative_benefit,23,0.3897288932450927,0.3279711151707762,0.0,0.9999999999815256
gsm8k,prefill,v,21,6,first,relative_benefit,33,0.2458805085005847,0.30783591451024656,0.0,0.9999999999631061
gsm8k,prefill,v,21,6,last,relative_benefit,20,0.5077921236783378,0.29063105135060746,0.0,0.843244026815507
gsm8k,prefill,v,21,6,middle,relative_benefit,27,0.5526722328598491,0.2656960727966435,0.0,0.9999999999565482
gsm8k,prefill,v,21,7,first,relative_benefit,24,0.317537169898183,0.3819241125129883,0.0,0.9532806538001082
gsm8k,prefill,v,21,7,last,relative_benefit,29,0.4976978762284236,0.34373377772972297,0.0,0.9999999999626129
gsm8k,prefill,v,21,7,middle,relative_benefit,27,0.42816849838968535,0.31018766278702037,0.0,0.9594011260808885
gsm8k,prefill,v,22,0,first,relative_benefit,33,0.2244859987742157,0.3110398774879592,-0.025478888771818045,0.9999999999515709
